Date,Order ID,Item,Category,Quantity,Price,Amount,Cost
2026-01-04,ORD-86307,Tiramisu,Desserts,1,8,8,3.0
2026-01-04,ORD-75642,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-04,ORD-32658,Soda,Drinks,1,3,3,0.5
2026-01-04,ORD-87429,Beef Burger,Burgers,1,14,14,6.0
2026-01-04,ORD-74733,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-04,ORD-97210,Soda,Drinks,2,3,6,1.0
2026-01-05,ORD-86621,Coffee,Drinks,2,4,8,2.0
2026-01-05,ORD-99627,Soda,Drinks,3,3,9,1.5
2026-01-05,ORD-43136,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-05,ORD-74685,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-05,ORD-72544,Caesar Salad,Salads,1,12,12,4.0
2026-01-05,ORD-55409,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-05,ORD-33522,Beef Burger,Burgers,1,14,14,6.0
2026-01-05,ORD-94695,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-05,ORD-42900,Beef Burger,Burgers,1,14,14,6.0
2026-01-05,ORD-39984,Tiramisu,Desserts,3,8,24,9.0
2026-01-05,ORD-34640,Beef Burger,Burgers,3,14,42,18.0
2026-01-05,ORD-89849,Tiramisu,Desserts,3,8,24,9.0
2026-01-05,ORD-74536,Beef Burger,Burgers,1,14,14,6.0
2026-01-05,ORD-19366,Coffee,Drinks,3,4,12,3.0
2026-01-05,ORD-90067,Beef Burger,Burgers,2,14,28,12.0
2026-01-05,ORD-78406,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-05,ORD-62523,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-05,ORD-31361,Beef Burger,Burgers,2,14,28,12.0
2026-01-05,ORD-37381,Caesar Salad,Salads,3,12,36,12.0
2026-01-05,ORD-44840,Tiramisu,Desserts,3,8,24,9.0
2026-01-05,ORD-10757,Tiramisu,Desserts,2,8,16,6.0
2026-01-05,ORD-25211,Tiramisu,Desserts,3,8,24,9.0
2026-01-05,ORD-19385,Caesar Salad,Salads,2,12,24,8.0
2026-01-05,ORD-14522,Soda,Drinks,1,3,3,0.5
2026-01-05,ORD-42926,Beef Burger,Burgers,1,14,14,6.0
2026-01-05,ORD-46748,Tiramisu,Desserts,2,8,16,6.0
2026-01-05,ORD-87312,Beef Burger,Burgers,3,14,42,18.0
2026-01-05,ORD-39670,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-05,ORD-62495,Coffee,Drinks,1,4,4,1.0
2026-01-05,ORD-57813,Coffee,Drinks,1,4,4,1.0
2026-01-05,ORD-98526,French Fries,Sides,2,5,10,3.0
2026-01-05,ORD-49721,Tiramisu,Desserts,1,8,8,3.0
2026-01-05,ORD-10022,Tiramisu,Desserts,1,8,8,3.0
2026-01-05,ORD-32767,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-05,ORD-81062,Bruschetta,Appetizers,1,7,7,2.5
2026-01-05,ORD-92621,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-05,ORD-33172,Tiramisu,Desserts,1,8,8,3.0
2026-01-05,ORD-26451,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-05,ORD-49581,Bruschetta,Appetizers,1,7,7,2.5
2026-01-05,ORD-30725,French Fries,Sides,2,5,10,3.0
2026-01-05,ORD-24969,Tiramisu,Desserts,3,8,24,9.0
2026-01-05,ORD-33801,Tiramisu,Desserts,3,8,24,9.0
2026-01-05,ORD-28511,Coffee,Drinks,2,4,8,2.0
2026-01-05,ORD-99557,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-05,ORD-46446,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-06,ORD-49359,Tiramisu,Desserts,1,8,8,3.0
2026-01-06,ORD-24044,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-06,ORD-97883,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-06,ORD-84641,Coffee,Drinks,3,4,12,3.0
2026-01-06,ORD-72632,French Fries,Sides,2,5,10,3.0
2026-01-06,ORD-82260,French Fries,Sides,1,5,5,1.5
2026-01-06,ORD-24962,French Fries,Sides,3,5,15,4.5
2026-01-06,ORD-26645,Bruschetta,Appetizers,1,7,7,2.5
2026-01-06,ORD-83209,Tiramisu,Desserts,1,8,8,3.0
2026-01-06,ORD-11537,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-06,ORD-50135,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-06,ORD-63610,Coffee,Drinks,2,4,8,2.0
2026-01-06,ORD-93468,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-06,ORD-85728,Caesar Salad,Salads,3,12,36,12.0
2026-01-06,ORD-53611,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-06,ORD-85900,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-06,ORD-76228,Coffee,Drinks,1,4,4,1.0
2026-01-06,ORD-13984,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-06,ORD-97735,Beef Burger,Burgers,3,14,42,18.0
2026-01-06,ORD-64652,Caesar Salad,Salads,1,12,12,4.0
2026-01-06,ORD-57860,Caesar Salad,Salads,1,12,12,4.0
2026-01-06,ORD-13935,French Fries,Sides,3,5,15,4.5
2026-01-06,ORD-36290,Beef Burger,Burgers,3,14,42,18.0
2026-01-06,ORD-43205,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-06,ORD-83898,Caesar Salad,Salads,1,12,12,4.0
2026-01-06,ORD-91194,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-06,ORD-45837,Caesar Salad,Salads,2,12,24,8.0
2026-01-06,ORD-23569,Tiramisu,Desserts,2,8,16,6.0
2026-01-06,ORD-75834,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-06,ORD-17430,French Fries,Sides,2,5,10,3.0
2026-01-06,ORD-49328,Soda,Drinks,3,3,9,1.5
2026-01-06,ORD-71758,Soda,Drinks,2,3,6,1.0
2026-01-06,ORD-79295,Beef Burger,Burgers,1,14,14,6.0
2026-01-06,ORD-89825,Tiramisu,Desserts,1,8,8,3.0
2026-01-06,ORD-65310,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-06,ORD-10934,Caesar Salad,Salads,1,12,12,4.0
2026-01-06,ORD-29708,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-06,ORD-36656,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-06,ORD-45341,Caesar Salad,Salads,2,12,24,8.0
2026-01-07,ORD-15590,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-07,ORD-62121,Tiramisu,Desserts,3,8,24,9.0
2026-01-07,ORD-55764,French Fries,Sides,2,5,10,3.0
2026-01-07,ORD-42105,Coffee,Drinks,2,4,8,2.0
2026-01-07,ORD-83738,Beef Burger,Burgers,1,14,14,6.0
2026-01-07,ORD-87881,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-07,ORD-61334,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-07,ORD-42422,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-07,ORD-61311,Tiramisu,Desserts,1,8,8,3.0
2026-01-07,ORD-94915,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-07,ORD-68204,Tiramisu,Desserts,2,8,16,6.0
2026-01-07,ORD-72383,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-07,ORD-50043,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-07,ORD-11349,Caesar Salad,Salads,1,12,12,4.0
2026-01-07,ORD-68072,Beef Burger,Burgers,3,14,42,18.0
2026-01-07,ORD-39027,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-07,ORD-54750,Caesar Salad,Salads,2,12,24,8.0
2026-01-07,ORD-70920,Beef Burger,Burgers,1,14,14,6.0
2026-01-07,ORD-18317,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-07,ORD-69264,French Fries,Sides,1,5,5,1.5
2026-01-07,ORD-77878,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-07,ORD-29245,Coffee,Drinks,2,4,8,2.0
2026-01-07,ORD-93609,Coffee,Drinks,1,4,4,1.0
2026-01-07,ORD-52371,Soda,Drinks,2,3,6,1.0
2026-01-07,ORD-16573,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-07,ORD-51297,Tiramisu,Desserts,2,8,16,6.0
2026-01-07,ORD-21233,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-07,ORD-95067,French Fries,Sides,1,5,5,1.5
2026-01-07,ORD-44328,Caesar Salad,Salads,2,12,24,8.0
2026-01-07,ORD-39263,Bruschetta,Appetizers,1,7,7,2.5
2026-01-07,ORD-60209,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-07,ORD-97432,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-07,ORD-45968,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-07,ORD-63959,Caesar Salad,Salads,2,12,24,8.0
2026-01-07,ORD-18484,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-07,ORD-28728,Caesar Salad,Salads,1,12,12,4.0
2026-01-07,ORD-42408,Beef Burger,Burgers,3,14,42,18.0
2026-01-08,ORD-14857,Soda,Drinks,1,3,3,0.5
2026-01-08,ORD-84662,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-08,ORD-16507,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-08,ORD-42416,Beef Burger,Burgers,3,14,42,18.0
2026-01-08,ORD-61666,French Fries,Sides,1,5,5,1.5
2026-01-08,ORD-74681,Tiramisu,Desserts,3,8,24,9.0
2026-01-08,ORD-70067,Soda,Drinks,1,3,3,0.5
2026-01-08,ORD-27372,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-08,ORD-77524,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-08,ORD-48680,Beef Burger,Burgers,1,14,14,6.0
2026-01-08,ORD-71071,Beef Burger,Burgers,1,14,14,6.0
2026-01-08,ORD-30280,Tiramisu,Desserts,2,8,16,6.0
2026-01-08,ORD-59447,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-08,ORD-31970,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-08,ORD-23848,Soda,Drinks,3,3,9,1.5
2026-01-08,ORD-73658,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-08,ORD-70462,Soda,Drinks,3,3,9,1.5
2026-01-08,ORD-97806,Beef Burger,Burgers,1,14,14,6.0
2026-01-08,ORD-87715,Coffee,Drinks,3,4,12,3.0
2026-01-08,ORD-35764,Beef Burger,Burgers,3,14,42,18.0
2026-01-08,ORD-94229,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-08,ORD-74577,Beef Burger,Burgers,3,14,42,18.0
2026-01-08,ORD-69091,French Fries,Sides,2,5,10,3.0
2026-01-08,ORD-53124,Soda,Drinks,3,3,9,1.5
2026-01-08,ORD-48472,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-08,ORD-24936,French Fries,Sides,1,5,5,1.5
2026-01-08,ORD-23868,Soda,Drinks,2,3,6,1.0
2026-01-08,ORD-97474,Caesar Salad,Salads,3,12,36,12.0
2026-01-08,ORD-26398,Caesar Salad,Salads,1,12,12,4.0
2026-01-08,ORD-75229,Soda,Drinks,3,3,9,1.5
2026-01-08,ORD-99887,Tiramisu,Desserts,2,8,16,6.0
2026-01-08,ORD-17724,Caesar Salad,Salads,1,12,12,4.0
2026-01-08,ORD-50803,Soda,Drinks,1,3,3,0.5
2026-01-08,ORD-21670,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-08,ORD-34263,Soda,Drinks,2,3,6,1.0
2026-01-08,ORD-65004,Caesar Salad,Salads,1,12,12,4.0
2026-01-08,ORD-12848,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-08,ORD-16073,Soda,Drinks,1,3,3,0.5
2026-01-08,ORD-74469,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-52810,Beef Burger,Burgers,3,14,42,18.0
2026-01-09,ORD-80295,Tiramisu,Desserts,1,8,8,3.0
2026-01-09,ORD-48671,Beef Burger,Burgers,1,14,14,6.0
2026-01-09,ORD-83078,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-09,ORD-12281,Coffee,Drinks,2,4,8,2.0
2026-01-09,ORD-55677,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-50104,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-71576,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-09,ORD-14028,Beef Burger,Burgers,1,14,14,6.0
2026-01-09,ORD-14623,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-49602,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-27273,Soda,Drinks,3,3,9,1.5
2026-01-09,ORD-99355,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-61324,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-09,ORD-24527,Coffee,Drinks,2,4,8,2.0
2026-01-09,ORD-45450,Caesar Salad,Salads,1,12,12,4.0
2026-01-09,ORD-46652,Tiramisu,Desserts,2,8,16,6.0
2026-01-09,ORD-87338,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-09,ORD-53882,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-47189,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-09,ORD-17034,Beef Burger,Burgers,1,14,14,6.0
2026-01-09,ORD-64703,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-55641,Beef Burger,Burgers,2,14,28,12.0
2026-01-09,ORD-36479,French Fries,Sides,2,5,10,3.0
2026-01-09,ORD-47341,Tiramisu,Desserts,2,8,16,6.0
2026-01-09,ORD-25246,Caesar Salad,Salads,3,12,36,12.0
2026-01-09,ORD-17751,Coffee,Drinks,2,4,8,2.0
2026-01-09,ORD-96621,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-09,ORD-87149,Soda,Drinks,3,3,9,1.5
2026-01-09,ORD-93794,Soda,Drinks,2,3,6,1.0
2026-01-09,ORD-93070,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-83053,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-09,ORD-35417,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-09,ORD-62962,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-26678,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-42050,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-09,ORD-87614,Tiramisu,Desserts,3,8,24,9.0
2026-01-09,ORD-90258,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-77530,Tiramisu,Desserts,3,8,24,9.0
2026-01-09,ORD-35592,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-78710,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-18454,Beef Burger,Burgers,2,14,28,12.0
2026-01-09,ORD-60903,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-09,ORD-34763,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-41478,Caesar Salad,Salads,2,12,24,8.0
2026-01-09,ORD-40981,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-09,ORD-22438,Soda,Drinks,1,3,3,0.5
2026-01-09,ORD-89895,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-54966,French Fries,Sides,3,5,15,4.5
2026-01-09,ORD-88353,French Fries,Sides,3,5,15,4.5
2026-01-09,ORD-76895,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-25105,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-09,ORD-12184,Tiramisu,Desserts,1,8,8,3.0
2026-01-09,ORD-98985,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-35372,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-09,ORD-62636,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-09,ORD-36391,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-09,ORD-41642,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-93813,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-09,ORD-21741,Caesar Salad,Salads,1,12,12,4.0
2026-01-09,ORD-77904,French Fries,Sides,2,5,10,3.0
2026-01-09,ORD-39715,Soda,Drinks,3,3,9,1.5
2026-01-09,ORD-89255,Tiramisu,Desserts,2,8,16,6.0
2026-01-09,ORD-56818,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-09,ORD-21275,Tiramisu,Desserts,3,8,24,9.0
2026-01-09,ORD-66271,Soda,Drinks,1,3,3,0.5
2026-01-09,ORD-11033,Beef Burger,Burgers,2,14,28,12.0
2026-01-09,ORD-71552,Coffee,Drinks,2,4,8,2.0
2026-01-09,ORD-99495,Beef Burger,Burgers,3,14,42,18.0
2026-01-09,ORD-32288,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-09,ORD-92293,Caesar Salad,Salads,1,12,12,4.0
2026-01-09,ORD-97882,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-48127,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-93406,French Fries,Sides,2,5,10,3.0
2026-01-09,ORD-16013,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-09,ORD-79820,Tiramisu,Desserts,2,8,16,6.0
2026-01-09,ORD-73117,French Fries,Sides,2,5,10,3.0
2026-01-09,ORD-63102,Tiramisu,Desserts,1,8,8,3.0
2026-01-09,ORD-40285,Beef Burger,Burgers,2,14,28,12.0
2026-01-09,ORD-27115,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-09,ORD-67683,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-57582,Beef Burger,Burgers,3,14,42,18.0
2026-01-09,ORD-63188,Soda,Drinks,1,3,3,0.5
2026-01-09,ORD-74816,French Fries,Sides,3,5,15,4.5
2026-01-09,ORD-77163,Caesar Salad,Salads,3,12,36,12.0
2026-01-09,ORD-54743,Tiramisu,Desserts,3,8,24,9.0
2026-01-09,ORD-64375,Beef Burger,Burgers,3,14,42,18.0
2026-01-09,ORD-43940,Tiramisu,Desserts,1,8,8,3.0
2026-01-09,ORD-46313,French Fries,Sides,3,5,15,4.5
2026-01-09,ORD-68312,Tiramisu,Desserts,1,8,8,3.0
2026-01-09,ORD-31053,Caesar Salad,Salads,1,12,12,4.0
2026-01-09,ORD-73538,French Fries,Sides,1,5,5,1.5
2026-01-09,ORD-11018,Coffee,Drinks,1,4,4,1.0
2026-01-09,ORD-82037,Beef Burger,Burgers,3,14,42,18.0
2026-01-09,ORD-20616,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-09,ORD-30190,Soda,Drinks,3,3,9,1.5
2026-01-09,ORD-35783,Caesar Salad,Salads,2,12,24,8.0
2026-01-09,ORD-14933,French Fries,Sides,1,5,5,1.5
2026-01-09,ORD-44680,Beef Burger,Burgers,2,14,28,12.0
2026-01-09,ORD-70830,French Fries,Sides,3,5,15,4.5
2026-01-09,ORD-49212,Bruschetta,Appetizers,1,7,7,2.5
2026-01-09,ORD-27008,Caesar Salad,Salads,2,12,24,8.0
2026-01-09,ORD-81055,Caesar Salad,Salads,2,12,24,8.0
2026-01-09,ORD-26950,Tiramisu,Desserts,2,8,16,6.0
2026-01-09,ORD-51486,Caesar Salad,Salads,2,12,24,8.0
2026-01-09,ORD-80671,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-09,ORD-81042,Soda,Drinks,1,3,3,0.5
2026-01-09,ORD-31363,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-09,ORD-51023,French Fries,Sides,1,5,5,1.5
2026-01-09,ORD-82505,Tiramisu,Desserts,3,8,24,9.0
2026-01-09,ORD-29506,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-09,ORD-48571,Beef Burger,Burgers,3,14,42,18.0
2026-01-09,ORD-24094,Tiramisu,Desserts,1,8,8,3.0
2026-01-09,ORD-20368,Beef Burger,Burgers,1,14,14,6.0
2026-01-09,ORD-76704,Soda,Drinks,1,3,3,0.5
2026-01-09,ORD-57313,Caesar Salad,Salads,2,12,24,8.0
2026-01-09,ORD-83643,Soda,Drinks,3,3,9,1.5
2026-01-09,ORD-57811,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-09,ORD-13148,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-09,ORD-40722,Soda,Drinks,3,3,9,1.5
2026-01-09,ORD-73685,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-09,ORD-11394,Tiramisu,Desserts,3,8,24,9.0
2026-01-09,ORD-14030,French Fries,Sides,2,5,10,3.0
2026-01-09,ORD-97623,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-10,ORD-74648,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-10,ORD-26438,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-10,ORD-24962,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-10,ORD-15535,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-10,ORD-22063,Coffee,Drinks,1,4,4,1.0
2026-01-10,ORD-14290,French Fries,Sides,3,5,15,4.5
2026-01-10,ORD-41526,Caesar Salad,Salads,3,12,36,12.0
2026-01-10,ORD-69616,French Fries,Sides,3,5,15,4.5
2026-01-10,ORD-11359,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-10,ORD-75577,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-10,ORD-30567,Coffee,Drinks,1,4,4,1.0
2026-01-10,ORD-82493,Coffee,Drinks,1,4,4,1.0
2026-01-10,ORD-80982,Bruschetta,Appetizers,1,7,7,2.5
2026-01-10,ORD-55941,Coffee,Drinks,1,4,4,1.0
2026-01-10,ORD-91380,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-10,ORD-45478,Coffee,Drinks,2,4,8,2.0
2026-01-10,ORD-74065,Coffee,Drinks,1,4,4,1.0
2026-01-10,ORD-72083,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-10,ORD-34721,Beef Burger,Burgers,1,14,14,6.0
2026-01-10,ORD-30340,Bruschetta,Appetizers,1,7,7,2.5
2026-01-10,ORD-49586,Beef Burger,Burgers,3,14,42,18.0
2026-01-10,ORD-41788,Soda,Drinks,3,3,9,1.5
2026-01-10,ORD-76941,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-10,ORD-43088,Soda,Drinks,1,3,3,0.5
2026-01-10,ORD-11584,Caesar Salad,Salads,3,12,36,12.0
2026-01-10,ORD-62663,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-10,ORD-77384,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-10,ORD-45615,Soda,Drinks,1,3,3,0.5
2026-01-10,ORD-38402,French Fries,Sides,2,5,10,3.0
2026-01-10,ORD-11729,French Fries,Sides,1,5,5,1.5
2026-01-10,ORD-36917,Caesar Salad,Salads,2,12,24,8.0
2026-01-10,ORD-33587,Caesar Salad,Salads,2,12,24,8.0
2026-01-10,ORD-51756,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-10,ORD-57233,Chicken Wings,Appetizers,2,10,20,8.0
2026-01-10,ORD-39656,Beef Burger,Burgers,3,14,42,18.0
2026-01-10,ORD-10177,Beef Burger,Burgers,3,14,42,18.0
2026-01-10,ORD-75187,Tiramisu,Desserts,3,8,24,9.0
2026-01-10,ORD-35860,Coffee,Drinks,3,4,12,3.0
2026-01-10,ORD-25701,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-10,ORD-88042,Caesar Salad,Salads,2,12,24,8.0
2026-01-10,ORD-27214,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-10,ORD-74306,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-10,ORD-12225,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-10,ORD-95639,Coffee,Drinks,2,4,8,2.0
2026-01-10,ORD-26346,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-10,ORD-88896,French Fries,Sides,2,5,10,3.0
2026-01-10,ORD-38622,Beef Burger,Burgers,3,14,42,18.0
2026-01-10,ORD-94627,Tiramisu,Desserts,2,8,16,6.0
2026-01-10,ORD-13452,Bruschetta,Appetizers,1,7,7,2.5
2026-01-10,ORD-19529,Margherita Pizza,Pizza,5,15,75,25.0
2026-01-10,ORD-52382,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-10,ORD-48095,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-10,ORD-13711,French Fries,Sides,1,5,5,1.5
2026-01-10,ORD-54405,Tiramisu,Desserts,1,8,8,3.0
2026-01-10,ORD-11655,Bruschetta,Appetizers,1,7,7,2.5
2026-01-10,ORD-90976,Tiramisu,Desserts,2,8,16,6.0
2026-01-10,ORD-97726,Tiramisu,Desserts,2,8,16,6.0
2026-01-10,ORD-19406,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-10,ORD-89051,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-10,ORD-90165,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-10,ORD-50331,Caesar Salad,Salads,1,12,12,4.0
2026-01-10,ORD-44806,Soda,Drinks,1,3,3,0.5
2026-01-10,ORD-17269,Margherita Pizza,Pizza,2,15,30,10.0
2026-01-10,ORD-87276,Soda,Drinks,1,3,3,0.5
2026-01-10,ORD-65250,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-10,ORD-28188,Beef Burger,Burgers,3,14,42,18.0
2026-01-10,ORD-82488,French Fries,Sides,1,5,5,1.5
2026-01-10,ORD-97038,Margherita Pizza,Pizza,4,15,60,20.0
2026-01-10,ORD-29855,Bruschetta,Appetizers,1,7,7,2.5
2026-01-10,ORD-36225,Beef Burger,Burgers,2,14,28,12.0
2026-01-10,ORD-32452,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-10,ORD-63393,Coffee,Drinks,2,4,8,2.0
2026-01-10,ORD-16880,Caesar Salad,Salads,2,12,24,8.0
2026-01-10,ORD-71596,Coffee,Drinks,2,4,8,2.0
2026-01-10,ORD-49022,Coffee,Drinks,3,4,12,3.0
2026-01-10,ORD-77569,Caesar Salad,Salads,2,12,24,8.0
2026-01-10,ORD-75197,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-10,ORD-82484,Pepperoni Pizza,Pizza,2,18,36,12.0
2026-01-10,ORD-38956,Coffee,Drinks,1,4,4,1.0
2026-01-10,ORD-81372,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-10,ORD-29060,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-10,ORD-50325,Chicken Wings,Appetizers,1,10,10,4.0
2026-01-10,ORD-19302,Margherita Pizza,Pizza,3,15,45,15.0
2026-01-10,ORD-57301,Beef Burger,Burgers,2,14,28,12.0
2026-01-10,ORD-78045,Beef Burger,Burgers,3,14,42,18.0
2026-01-10,ORD-88346,Tiramisu,Desserts,3,8,24,9.0
2026-01-10,ORD-67977,Chicken Wings,Appetizers,3,10,30,12.0
2026-01-10,ORD-40932,Beef Burger,Burgers,3,14,42,18.0
2026-01-10,ORD-66575,Coffee,Drinks,2,4,8,2.0
2026-01-10,ORD-69445,Coffee,Drinks,2,4,8,2.0
2026-01-10,ORD-32814,Soda,Drinks,2,3,6,1.0
2026-01-10,ORD-55338,Coffee,Drinks,1,4,4,1.0
2026-01-10,ORD-68715,Pepperoni Pizza,Pizza,1,18,18,6.0
2026-01-10,ORD-82047,Pepperoni Pizza,Pizza,3,18,54,18.0
2026-01-10,ORD-94209,Chicken Wings,Appetizers,1,10,10,4.0
