Date,Invoice #,Customer Name,Product,Qty,Unit Price,Amount,Cost
2026-01-17,INV-103419,Small Dealer 7,Declining Product,479,100,47900,31135
2026-01-17,INV-709670,BigBuy Distribution,Premium Widget,367,150,55050,44040
2026-01-17,INV-732092,SuperStore Inc,Standard Widget,274,80,21920,13700
2026-01-17,INV-982365,MegaMart Corp,Gadget Lite,152,90,13680,8360
2026-01-17,INV-601761,Small Dealer 10,Gadget Lite,160,90,14400,8800
2026-01-18,INV-466448,BigBuy Distribution,Gadget Lite,352,90,31680,19360
2026-01-18,INV-681314,MegaMart Corp,Budget Widget,219,30,6570,3942
2026-01-18,INV-835293,Small Dealer 5,Gadget Pro,77,250,19250,13475
2026-01-18,INV-950804,Small Dealer 28,Premium Widget,492,150,73800,59040
2026-01-18,INV-343338,MegaMart Corp,Gadget Lite,171,90,15390,9405
2026-01-18,INV-236877,MegaMart Corp,Standard Widget,371,80,29680,18550
2026-01-18,INV-155425,SuperStore Inc,Standard Widget,137,80,10960,6850
2026-01-18,INV-947696,SuperStore Inc,Gadget Pro,100,250,25000,17500
2026-01-18,INV-615960,Small Dealer 21,Gadget Pro,394,250,98500,68950
2026-01-18,INV-269818,SuperStore Inc,Gadget Pro,342,250,85500,59850
2026-01-18,INV-469249,SuperStore Inc,Gadget Lite,457,90,41130,25135
2026-01-18,INV-210247,MegaMart Corp,Gadget Lite,422,90,37980,23210
2026-01-18,INV-832460,MegaMart Corp,Standard Widget,288,80,23040,14400
2026-01-18,INV-684686,BigBuy Distribution,Gadget Lite,105,90,9450,5775
2026-01-18,INV-149792,Small Dealer 18,Gadget Lite,418,90,37620,22990
2026-01-18,INV-830809,Small Dealer 14,Premium Widget,173,150,25950,20760
2026-01-18,INV-635462,Small Dealer 12,Low Stock Item,451,200,90200,58630
2026-01-18,INV-183786,BigBuy Distribution,Gadget Lite,161,90,14490,8855
2026-01-18,INV-996023,MegaMart Corp,Standard Widget,331,80,26480,16550
2026-01-18,INV-246286,BigBuy Distribution,Standard Widget,183,80,14640,9150
2026-01-18,INV-839133,MegaMart Corp,Gadget Pro,277,250,69250,48475
2026-01-18,INV-431453,SuperStore Inc,Low Stock Item,31,200,6200,4030
2026-01-18,INV-717959,Small Dealer 20,Budget Widget,209,30,6270,3762
2026-01-18,INV-425228,Small Dealer 20,Low Stock Item,399,200,79800,51870
2026-01-18,INV-981536,BigBuy Distribution,Standard Widget,364,80,29120,18200
2026-01-18,INV-261601,SuperStore Inc,Declining Product,178,100,17800,11570
2026-01-18,INV-980526,MegaMart Corp,Gadget Pro,122,250,30500,21350
2026-01-19,INV-582629,BigBuy Distribution,Low Stock Item,294,200,58800,38220
2026-01-19,INV-275727,BigBuy Distribution,Gadget Lite,452,90,40680,24860
2026-01-19,INV-553604,MegaMart Corp,Premium Widget,116,150,17400,13920
2026-01-19,INV-925908,Small Dealer 17,Declining Product,74,100,7400,4810
2026-01-19,INV-915578,BigBuy Distribution,Gadget Pro,349,250,87250,61075
2026-01-19,INV-585247,SuperStore Inc,Standard Widget,280,80,22400,14000
2026-01-19,INV-256807,Small Dealer 1,Gadget Pro,134,250,33500,23450
2026-01-19,INV-879490,Small Dealer 15,Premium Widget,499,150,74850,59880
2026-01-19,INV-338609,MegaMart Corp,Gadget Pro,284,250,71000,49700
2026-01-19,INV-463812,Small Dealer 9,Gadget Pro,334,250,83500,58450
2026-01-19,INV-767532,Small Dealer 25,Gadget Lite,499,90,44910,27445
2026-01-19,INV-545941,Small Dealer 16,Standard Widget,185,80,14800,9250
2026-01-19,INV-943285,BigBuy Distribution,Standard Widget,449,80,35920,22450
2026-01-19,INV-323310,Small Dealer 2,Budget Widget,179,30,5370,3222
2026-01-19,INV-592638,SuperStore Inc,Gadget Pro,309,250,77250,54075
2026-01-19,INV-331343,MegaMart Corp,Gadget Lite,246,90,22140,13530
2026-01-19,INV-278483,Small Dealer 22,Gadget Lite,74,90,6660,4070
2026-01-19,INV-843635,SuperStore Inc,Premium Widget,169,150,25350,20280
2026-01-19,INV-862126,SuperStore Inc,Premium Widget,400,150,60000,48000
2026-01-19,INV-404457,Small Dealer 11,Budget Widget,182,30,5460,3276
2026-01-19,INV-928109,Small Dealer 17,Low Stock Item,381,200,76200,49530
2026-01-19,INV-571720,Small Dealer 8,Low Stock Item,417,200,83400,54210
2026-01-19,INV-407412,Small Dealer 15,Gadget Pro,29,250,7250,5075
2026-01-19,INV-995283,SuperStore Inc,Declining Product,285,100,28500,18525
2026-01-19,INV-541792,Small Dealer 12,Gadget Lite,308,90,27720,16940
2026-01-19,INV-344157,SuperStore Inc,Declining Product,245,100,24500,15925
2026-01-19,INV-377407,SuperStore Inc,Low Stock Item,353,200,70600,45890
2026-01-20,INV-317295,Small Dealer 16,Gadget Pro,126,250,31500,22050
2026-01-20,INV-173980,MegaMart Corp,Low Stock Item,444,200,88800,57720
2026-01-20,INV-731544,Small Dealer 6,Budget Widget,288,30,8640,5184
2026-01-20,INV-130416,BigBuy Distribution,Declining Product,234,100,23400,15210
2026-01-20,INV-810295,SuperStore Inc,Standard Widget,132,80,10560,6600
2026-01-20,INV-721621,SuperStore Inc,Low Stock Item,440,200,88000,57200
2026-01-20,INV-387925,Small Dealer 9,Standard Widget,225,80,18000,11250
2026-01-20,INV-682125,SuperStore Inc,Premium Widget,335,150,50250,40200
2026-01-20,INV-235028,MegaMart Corp,Premium Widget,53,150,7950,6360
2026-01-20,INV-356837,Small Dealer 2,Standard Widget,450,80,36000,22500
2026-01-20,INV-353046,MegaMart Corp,Gadget Pro,70,250,17500,12250
2026-01-20,INV-359785,Small Dealer 5,Low Stock Item,124,200,24800,16120
2026-01-20,INV-436035,BigBuy Distribution,Low Stock Item,37,200,7400,4810
2026-01-20,INV-140046,Small Dealer 18,Gadget Lite,48,90,4320,2640
2026-01-20,INV-958374,MegaMart Corp,Premium Widget,197,150,29550,23640
2026-01-20,INV-947371,SuperStore Inc,Budget Widget,438,30,13140,7884
2026-01-20,INV-499477,Small Dealer 3,Budget Widget,484,30,14520,8712
2026-01-20,INV-485971,SuperStore Inc,Gadget Pro,327,250,81750,57225
2026-01-20,INV-410184,BigBuy Distribution,Gadget Pro,469,250,117250,82075
2026-01-20,INV-459933,SuperStore Inc,Budget Widget,300,30,9000,5400
2026-01-20,INV-459245,SuperStore Inc,Budget Widget,23,30,690,414
2026-01-20,INV-759757,BigBuy Distribution,Standard Widget,362,80,28960,18100
2026-01-20,INV-187009,BigBuy Distribution,Gadget Pro,333,250,83250,58275
2026-01-20,INV-980637,SuperStore Inc,Low Stock Item,196,200,39200,25480
2026-01-20,INV-754589,MegaMart Corp,Low Stock Item,124,200,24800,16120
2026-01-20,INV-237344,MegaMart Corp,Gadget Pro,170,250,42500,29750
2026-01-20,INV-948303,Small Dealer 22,Budget Widget,83,30,2490,1494
2026-01-20,INV-655319,Small Dealer 15,Gadget Pro,406,250,101500,71050
2026-01-20,INV-896191,BigBuy Distribution,Standard Widget,406,80,32480,20300
2026-01-20,INV-170360,BigBuy Distribution,Budget Widget,59,30,1770,1062
2026-01-21,INV-972657,MegaMart Corp,Premium Widget,163,150,24450,19560
2026-01-21,INV-410222,Small Dealer 16,Budget Widget,373,30,11190,6714
2026-01-21,INV-142320,MegaMart Corp,Gadget Lite,114,90,10260,6270
2026-01-21,INV-761310,Small Dealer 22,Standard Widget,252,80,20160,12600
2026-01-21,INV-312316,BigBuy Distribution,Budget Widget,247,30,7410,4446
2026-01-21,INV-248369,BigBuy Distribution,Gadget Lite,290,90,26100,15950
2026-01-21,INV-864183,MegaMart Corp,Standard Widget,431,80,34480,21550
2026-01-21,INV-196009,MegaMart Corp,Standard Widget,380,80,30400,19000
2026-01-21,INV-399610,Small Dealer 24,Budget Widget,459,30,13770,8262
2026-01-21,INV-310003,BigBuy Distribution,Standard Widget,308,80,24640,15400
2026-01-21,INV-775267,Small Dealer 14,Standard Widget,158,80,12640,7900
2026-01-21,INV-362683,Small Dealer 26,Premium Widget,304,150,45600,36480
2026-01-21,INV-678475,BigBuy Distribution,Premium Widget,431,150,64650,51720
2026-01-21,INV-792096,Small Dealer 12,Gadget Pro,435,250,108750,76125
2026-01-21,INV-711314,SuperStore Inc,Low Stock Item,172,200,34400,22360
2026-01-21,INV-957000,BigBuy Distribution,Premium Widget,154,150,23100,18480
2026-01-21,INV-939361,SuperStore Inc,Premium Widget,79,150,11850,9480
2026-01-21,INV-417180,Small Dealer 8,Standard Widget,176,80,14080,8800
2026-01-21,INV-723214,MegaMart Corp,Low Stock Item,470,200,94000,61100
2026-01-21,INV-417303,MegaMart Corp,Standard Widget,419,80,33520,20950
2026-01-21,INV-939956,Small Dealer 24,Standard Widget,144,80,11520,7200
2026-01-21,INV-825514,BigBuy Distribution,Low Stock Item,231,200,46200,30030
2026-01-21,INV-959189,SuperStore Inc,Standard Widget,158,80,12640,7900
2026-01-21,INV-910834,MegaMart Corp,Standard Widget,23,80,1840,1150
2026-01-21,INV-313716,MegaMart Corp,Gadget Pro,372,250,93000,65100
2026-01-21,INV-404086,MegaMart Corp,Premium Widget,57,150,8550,6840
2026-01-21,INV-270667,SuperStore Inc,Low Stock Item,27,200,5400,3510
2026-01-22,INV-671511,BigBuy Distribution,Premium Widget,294,150,44100,35280
2026-01-22,INV-498297,BigBuy Distribution,Premium Widget,306,150,45900,36720
2026-01-22,INV-265447,Small Dealer 10,Gadget Lite,194,90,17460,10670
2026-01-22,INV-703680,BigBuy Distribution,Premium Widget,356,150,53400,42720
2026-01-22,INV-173508,Small Dealer 2,Low Stock Item,88,200,17600,11440
2026-01-22,INV-688867,Small Dealer 7,Budget Widget,210,30,6300,3780
2026-01-22,INV-563752,Small Dealer 23,Standard Widget,58,80,4640,2900
2026-01-22,INV-756445,Small Dealer 8,Gadget Lite,230,90,20700,12650
2026-01-22,INV-846087,MegaMart Corp,Budget Widget,483,30,14490,8694
2026-01-22,INV-690542,Small Dealer 7,Gadget Pro,290,250,72500,50750
2026-01-22,INV-899778,MegaMart Corp,Low Stock Item,416,200,83200,54080
2026-01-22,INV-131638,MegaMart Corp,Budget Widget,426,30,12780,7668
2026-01-22,INV-266606,BigBuy Distribution,Standard Widget,410,80,32800,20500
2026-01-22,INV-937825,MegaMart Corp,Budget Widget,497,30,14910,8946
2026-01-22,INV-907347,SuperStore Inc,Low Stock Item,253,200,50600,32890
2026-01-22,INV-620021,MegaMart Corp,Gadget Lite,376,90,33840,20680
2026-01-22,INV-841853,BigBuy Distribution,Standard Widget,193,80,15440,9650
2026-01-22,INV-178896,Small Dealer 15,Standard Widget,125,80,10000,6250
2026-01-22,INV-223387,Small Dealer 25,Gadget Pro,116,250,29000,20300
2026-01-22,INV-773699,MegaMart Corp,Gadget Pro,264,250,66000,46200
2026-01-22,INV-994200,MegaMart Corp,Premium Widget,343,150,51450,41160
2026-01-22,INV-907973,Small Dealer 25,Premium Widget,171,150,25650,20520
2026-01-22,INV-297093,Small Dealer 25,Declining Product,25,100,2500,1625
2026-01-22,INV-908961,Small Dealer 19,Low Stock Item,204,200,40800,26520
2026-01-22,INV-114328,SuperStore Inc,Declining Product,21,100,2100,1365
2026-01-22,INV-726205,BigBuy Distribution,Budget Widget,216,30,6480,3888
2026-01-23,INV-328799,Small Dealer 5,Gadget Lite,136,90,12240,7480
2026-01-23,INV-213345,Small Dealer 2,Premium Widget,262,150,39300,31440
2026-01-23,INV-109334,Small Dealer 11,Low Stock Item,429,200,85800,55770
2026-01-23,INV-387675,Small Dealer 19,Declining Product,43,100,4300,2795
2026-01-23,INV-132108,SuperStore Inc,Standard Widget,442,80,35360,22100
2026-01-23,INV-660481,Small Dealer 13,Budget Widget,465,30,13950,8370
2026-01-23,INV-829646,Small Dealer 10,Budget Widget,461,30,13830,8298
2026-01-23,INV-753316,BigBuy Distribution,Low Stock Item,108,200,21600,14040
2026-01-23,INV-451329,Small Dealer 6,Standard Widget,249,80,19920,12450
2026-01-23,INV-616830,MegaMart Corp,Gadget Lite,305,90,27450,16775
2026-01-23,INV-440810,BigBuy Distribution,Gadget Lite,465,90,41850,25575
2026-01-23,INV-819214,Small Dealer 27,Gadget Pro,82,250,20500,14350
2026-01-23,INV-473367,SuperStore Inc,Gadget Pro,150,250,37500,26250
2026-01-23,INV-906665,MegaMart Corp,Standard Widget,327,80,26160,16350
2026-01-23,INV-425912,BigBuy Distribution,Declining Product,119,100,11900,7735
2026-01-23,INV-346633,MegaMart Corp,Gadget Lite,394,90,35460,21670
2026-01-24,INV-844944,BigBuy Distribution,Standard Widget,290,80,23200,14500
2026-01-24,INV-765747,SuperStore Inc,Low Stock Item,440,200,88000,57200
2026-01-24,INV-134122,MegaMart Corp,Low Stock Item,18,200,3600,2340
2026-01-24,INV-846283,Small Dealer 17,Declining Product,493,100,49300,32045
2026-01-24,INV-903968,SuperStore Inc,Standard Widget,261,80,20880,13050
2026-01-24,INV-563748,SuperStore Inc,Standard Widget,304,80,24320,15200
2026-01-24,INV-475757,MegaMart Corp,Premium Widget,143,150,21450,17160
2026-01-24,INV-216295,MegaMart Corp,Low Stock Item,62,200,12400,8060
2026-01-24,INV-183331,Small Dealer 9,Budget Widget,419,30,12570,7542
2026-01-24,INV-841063,MegaMart Corp,Low Stock Item,67,200,13400,8710
2026-01-24,INV-171766,MegaMart Corp,Gadget Pro,204,250,51000,35700
2026-01-24,INV-493270,MegaMart Corp,Gadget Lite,111,90,9990,6105
2026-01-24,INV-519082,BigBuy Distribution,Low Stock Item,95,200,19000,12350
2026-01-24,INV-458293,Small Dealer 1,Gadget Lite,180,90,16200,9900
2026-01-24,INV-467666,BigBuy Distribution,Budget Widget,204,30,6120,3672
2026-01-24,INV-625101,Small Dealer 6,Gadget Pro,213,250,53250,37275
2026-01-24,INV-367898,Small Dealer 13,Low Stock Item,395,200,79000,51350
2026-01-24,INV-624111,Small Dealer 25,Gadget Lite,128,90,11520,7040
2026-01-24,INV-308042,SuperStore Inc,Gadget Lite,23,90,2070,1265
2026-01-25,INV-819308,Small Dealer 22,Budget Widget,333,30,9990,5994
2026-01-25,INV-471376,SuperStore Inc,Gadget Lite,300,90,27000,16500
2026-01-25,INV-197219,MegaMart Corp,Gadget Lite,54,90,4860,2970
2026-01-25,INV-259580,SuperStore Inc,Gadget Pro,80,250,20000,14000
2026-01-25,INV-494691,MegaMart Corp,Standard Widget,277,80,22160,13850
2026-01-25,INV-231814,Small Dealer 16,Budget Widget,361,30,10830,6498
2026-01-25,INV-903159,Small Dealer 21,Gadget Lite,382,90,34380,21010
2026-01-25,INV-661071,MegaMart Corp,Declining Product,128,100,12800,8320
2026-01-25,INV-978425,MegaMart Corp,Low Stock Item,176,200,35200,22880
2026-01-25,INV-713917,Small Dealer 15,Premium Widget,414,150,62100,49680
2026-01-25,INV-733926,MegaMart Corp,Gadget Lite,376,90,33840,20680
2026-01-25,INV-478233,SuperStore Inc,Gadget Pro,480,250,120000,84000
2026-01-25,INV-531869,MegaMart Corp,Premium Widget,106,150,15900,12720
2026-01-25,INV-890224,Small Dealer 26,Budget Widget,448,30,13440,8064
2026-01-25,INV-955896,Small Dealer 1,Standard Widget,150,80,12000,7500
2026-01-25,INV-297991,SuperStore Inc,Low Stock Item,149,200,29800,19370
2026-01-25,INV-135574,Small Dealer 16,Gadget Lite,247,90,22230,13585
2026-01-25,INV-610671,SuperStore Inc,Standard Widget,424,80,33920,21200
2026-01-26,INV-451675,BigBuy Distribution,Gadget Pro,305,250,76250,53375
2026-01-26,INV-290046,Small Dealer 4,Budget Widget,425,30,12750,7650
2026-01-26,INV-742836,SuperStore Inc,Budget Widget,155,30,4650,2790
2026-01-26,INV-407949,Small Dealer 14,Low Stock Item,178,200,35600,23140
2026-01-26,INV-830542,MegaMart Corp,Gadget Pro,394,250,98500,68950
2026-01-26,INV-985774,BigBuy Distribution,Gadget Pro,191,250,47750,33425
2026-01-26,INV-624801,SuperStore Inc,Budget Widget,96,30,2880,1728
2026-01-26,INV-878552,MegaMart Corp,Premium Widget,222,150,33300,26640
2026-01-26,INV-170083,Small Dealer 29,Gadget Pro,452,250,113000,79100
2026-01-26,INV-420898,SuperStore Inc,Standard Widget,148,80,11840,7400
2026-01-26,INV-830980,BigBuy Distribution,Gadget Lite,155,90,13950,8525
2026-01-26,INV-428250,Small Dealer 19,Standard Widget,129,80,10320,6450
2026-01-26,INV-816718,Small Dealer 20,Declining Product,361,100,36100,23465
2026-01-26,INV-113379,Small Dealer 2,Premium Widget,237,150,35550,28440
2026-01-26,INV-846693,MegaMart Corp,Standard Widget,359,80,28720,17950
2026-01-26,INV-570256,BigBuy Distribution,Gadget Pro,182,250,45500,31850
2026-01-26,INV-351037,MegaMart Corp,Gadget Pro,388,250,97000,67900
2026-01-26,INV-693786,SuperStore Inc,Gadget Lite,408,90,36720,22440
2026-01-26,INV-994631,SuperStore Inc,Premium Widget,367,150,55050,44040
2026-01-26,INV-768047,BigBuy Distribution,Gadget Pro,466,250,116500,81550
2026-01-26,INV-848298,Small Dealer 26,Standard Widget,170,80,13600,8500
2026-01-26,INV-953092,MegaMart Corp,Gadget Lite,464,90,41760,25520
2026-01-26,INV-606874,Small Dealer 7,Gadget Pro,119,250,29750,20825
2026-01-26,INV-847573,BigBuy Distribution,Gadget Lite,251,90,22590,13805
2026-01-26,INV-701650,SuperStore Inc,Gadget Pro,261,250,65250,45675
2026-01-26,INV-150622,Small Dealer 4,Gadget Pro,116,250,29000,20300
2026-01-26,INV-387224,Small Dealer 14,Budget Widget,203,30,6090,3654
2026-01-26,INV-864160,BigBuy Distribution,Low Stock Item,76,200,15200,9880
2026-01-26,INV-591513,Small Dealer 3,Gadget Lite,278,90,25020,15290
2026-01-26,INV-723396,Small Dealer 22,Low Stock Item,414,200,82800,53820
2026-01-26,INV-863071,BigBuy Distribution,Premium Widget,259,150,38850,31080
2026-01-26,INV-500372,SuperStore Inc,Budget Widget,140,30,4200,2520
2026-01-26,INV-997852,Small Dealer 3,Premium Widget,308,150,46200,36960
2026-01-26,INV-579698,MegaMart Corp,Gadget Lite,305,90,27450,16775
2026-01-26,INV-904725,SuperStore Inc,Standard Widget,384,80,30720,19200
2026-01-27,INV-952841,Small Dealer 16,Standard Widget,384,80,30720,19200
2026-01-27,INV-783183,Small Dealer 17,Low Stock Item,449,200,89800,58370
2026-01-27,INV-621185,Small Dealer 23,Standard Widget,133,80,10640,6650
2026-01-27,INV-807464,Small Dealer 22,Declining Product,296,100,29600,19240
2026-01-27,INV-226877,BigBuy Distribution,Low Stock Item,464,200,92800,60320
2026-01-27,INV-450574,SuperStore Inc,Standard Widget,98,80,7840,4900
2026-01-27,INV-781366,Small Dealer 6,Premium Widget,394,150,59100,47280
2026-01-27,INV-677347,Small Dealer 18,Gadget Lite,25,90,2250,1375
2026-01-27,INV-606536,Small Dealer 25,Standard Widget,217,80,17360,10850
2026-01-27,INV-528971,BigBuy Distribution,Premium Widget,324,150,48600,38880
2026-01-27,INV-255611,Small Dealer 14,Gadget Pro,19,250,4750,3325
2026-01-27,INV-313142,SuperStore Inc,Gadget Pro,441,250,110250,77175
2026-01-27,INV-777995,MegaMart Corp,Gadget Lite,302,90,27180,16610
2026-01-27,INV-422373,Small Dealer 15,Premium Widget,219,150,32850,26280
2026-01-27,INV-213683,BigBuy Distribution,Low Stock Item,78,200,15600,10140
2026-01-27,INV-298088,Small Dealer 1,Gadget Lite,17,90,1530,935
2026-01-27,INV-568732,Small Dealer 19,Gadget Lite,20,90,1800,1100
2026-01-28,INV-163722,Small Dealer 16,Low Stock Item,407,200,81400,52910
2026-01-28,INV-537166,BigBuy Distribution,Gadget Lite,385,90,34650,21175
2026-01-28,INV-887963,Small Dealer 23,Gadget Lite,232,90,20880,12760
2026-01-28,INV-138361,Small Dealer 19,Standard Widget,94,80,7520,4700
2026-01-28,INV-639858,BigBuy Distribution,Premium Widget,302,150,45300,36240
2026-01-28,INV-262058,BigBuy Distribution,Budget Widget,314,30,9420,5652
2026-01-28,INV-817346,SuperStore Inc,Gadget Lite,219,90,19710,12045
2026-01-28,INV-993829,SuperStore Inc,Budget Widget,40,30,1200,720
2026-01-28,INV-382089,SuperStore Inc,Gadget Pro,452,250,113000,79100
2026-01-28,INV-239703,Small Dealer 13,Budget Widget,236,30,7080,4248
2026-01-29,INV-194174,SuperStore Inc,Gadget Pro,151,250,37750,26425
2026-01-29,INV-207964,Small Dealer 17,Standard Widget,267,80,21360,13350
2026-01-29,INV-599781,BigBuy Distribution,Budget Widget,265,30,7950,4770
2026-01-29,INV-945640,MegaMart Corp,Gadget Lite,480,90,43200,26400
2026-01-29,INV-238807,SuperStore Inc,Budget Widget,401,30,12030,7218
2026-01-29,INV-288273,Small Dealer 2,Standard Widget,233,80,18640,11650
2026-01-29,INV-231079,MegaMart Corp,Premium Widget,120,150,18000,14400
2026-01-29,INV-368109,Small Dealer 13,Gadget Pro,497,250,124250,86975
2026-01-29,INV-583861,BigBuy Distribution,Gadget Lite,26,90,2340,1430
2026-01-29,INV-897544,Small Dealer 27,Budget Widget,407,30,12210,7326
2026-01-29,INV-190745,SuperStore Inc,Standard Widget,181,80,14480,9050
2026-01-29,INV-255698,SuperStore Inc,Standard Widget,341,80,27280,17050
2026-01-29,INV-485976,SuperStore Inc,Gadget Pro,255,250,63750,44625
2026-01-29,INV-309826,SuperStore Inc,Gadget Pro,295,250,73750,51625
2026-01-29,INV-125924,BigBuy Distribution,Low Stock Item,313,200,62600,40690
2026-01-29,INV-320139,SuperStore Inc,Gadget Lite,439,90,39510,24145
2026-01-29,INV-319011,SuperStore Inc,Low Stock Item,486,200,97200,63180
2026-01-29,INV-472194,Small Dealer 5,Standard Widget,282,80,22560,14100
2026-01-29,INV-908219,Small Dealer 6,Gadget Lite,494,90,44460,27170
2026-01-29,INV-924729,SuperStore Inc,Standard Widget,468,80,37440,23400
2026-01-29,INV-806917,Small Dealer 27,Standard Widget,264,80,21120,13200
2026-01-30,INV-137061,BigBuy Distribution,Standard Widget,62,80,4960,3100
2026-01-30,INV-964605,MegaMart Corp,Gadget Pro,251,250,62750,43925
2026-01-30,INV-155791,Small Dealer 23,Gadget Pro,463,250,115750,81025
2026-01-30,INV-249500,BigBuy Distribution,Low Stock Item,169,200,33800,21970
2026-01-30,INV-879158,Small Dealer 9,Premium Widget,114,150,17100,13680
2026-01-30,INV-344550,SuperStore Inc,Standard Widget,107,80,8560,5350
