Date,Invoice Number,Customer,Product,Quantity,Unit Price,Revenue,Cost
2026-04-18,INV-33332,Customer Epsilon,Widget A,78,196.88,15356.64,10745.27
2026-04-18,INV-60921,Customer Delta,Widget B,12,20.05,240.6,156.88
2026-04-18,INV-25807,Customer Gamma,Gadget X,83,378.75,31436.25,24002.08
2026-04-18,INV-99779,Customer Delta,Widget C,56,370.59,20753.04,17233.84
2026-04-18,INV-77194,Customer Beta,Gadget Y,46,336.1,15460.6,12492.37
2026-04-18,INV-83801,Customer Delta,Widget B,58,443.85,25743.3,18512.26
2026-04-18,INV-90460,Customer Delta,Gadget Y,12,380.68,4568.16,3667.08
2026-04-18,INV-54793,Customer Delta,Widget B,81,218.75,17718.75,10810.38
2026-04-18,INV-74922,Customer Beta,Gadget X,83,346.26,28739.58,18357.91
2026-04-18,INV-72601,Customer Epsilon,Gadget Y,11,152.44,1676.84,1189.45
2026-04-18,INV-42591,Customer Beta,Widget C,17,345.31,5870.27,3963.03
2026-04-18,INV-15910,Customer Delta,Gadget Y,38,288.58,10966.04,8090.18
2026-04-18,INV-96619,Customer Alpha,Gadget Y,66,218.21,14401.86,8981.3
2026-04-18,INV-75987,Customer Gamma,Gadget Y,46,134.88,6204.48,3849.52
2026-04-18,INV-33882,Customer Alpha,Widget A,95,334.17,31746.15,20472.71
2026-04-18,INV-51149,Customer Alpha,Gadget X,11,213.96,2353.56,1826.59
2026-04-19,INV-34535,Customer Epsilon,Gadget X,34,177.25,6026.5,4999.15
2026-04-19,INV-98265,Customer Beta,Widget B,11,376.04,4136.44,3106.52
2026-04-19,INV-11743,Customer Delta,Widget A,69,18.78,1295.82,905.43
2026-04-19,INV-88890,Customer Delta,Widget B,59,348.99,20590.41,16826.38
2026-04-19,INV-98316,Customer Gamma,Gadget X,80,408.43,32674.4,24642.58
2026-04-19,INV-24668,Customer Gamma,Gadget X,12,71.29,855.48,516.26
2026-04-19,INV-95162,Customer Beta,Widget A,4,112.52,450.08,343.03
2026-04-19,INV-21284,Customer Delta,Widget B,81,430.51,34871.31,25618.06
2026-04-19,INV-31771,Customer Delta,Widget C,19,242.25,4602.75,2786.75
2026-04-19,INV-86706,Customer Delta,Widget B,63,241.03,15184.89,12374.91
2026-04-19,INV-16674,Customer Beta,Widget B,38,289.02,10982.76,8879.12
2026-04-19,INV-64484,Customer Alpha,Widget C,14,318.9,4464.6,3474.68
2026-04-19,INV-14851,Customer Epsilon,Gadget X,77,368.23,28353.71,24093.75
2026-04-19,INV-98954,Customer Delta,Gadget X,63,261.54,16477.02,12871.08
2026-04-19,INV-85550,Customer Beta,Gadget X,92,39.75,3657.0,2211.59
2026-04-19,INV-72041,Customer Epsilon,Widget C,9,141.25,1271.25,968.79
2026-04-19,INV-67177,Customer Delta,Widget A,80,470.09,37607.2,25824.53
2026-04-19,INV-67424,Customer Beta,Widget A,37,365.84,13536.08,9709.57
2026-04-19,INV-88918,Customer Epsilon,Widget B,29,297.95,8640.55,6663.97
2026-04-20,INV-98225,Customer Gamma,Widget B,93,358.58,33347.94,28010.63
2026-04-20,INV-21297,Customer Delta,Widget C,21,314.7,6608.7,4431.89
2026-04-20,INV-23225,Customer Beta,Gadget X,23,107.75,2478.25,1862.25
2026-04-20,INV-12376,Customer Delta,Gadget X,39,125.01,4875.39,3603.93
2026-04-20,INV-75991,Customer Gamma,Widget C,46,341.69,15717.74,10117.17
2026-04-20,INV-25818,Customer Alpha,Widget A,44,221.0,9724.0,7335.7
2026-04-20,INV-56562,Customer Beta,Gadget Y,63,136.33,8588.79,5884.02
2026-04-20,INV-77552,Customer Epsilon,Widget A,35,449.2,15722.0,12787.52
2026-04-20,INV-69917,Customer Alpha,Gadget Y,91,34.71,3158.61,2642.39
2026-04-20,INV-23352,Customer Alpha,Widget A,79,308.73,24389.67,19867.75
2026-04-20,INV-36920,Customer Alpha,Gadget Y,65,61.65,4007.25,3035.42
2026-04-20,INV-76308,Customer Beta,Widget C,94,153.14,14395.16,10226.03
2026-04-20,INV-28058,Customer Alpha,Gadget X,20,327.08,6541.6,4472.18
2026-04-20,INV-10863,Customer Beta,Widget A,57,485.12,27651.84,21908.69
2026-04-20,INV-44867,Customer Delta,Widget B,44,150.51,6622.44,4257.01
2026-04-20,INV-79422,Customer Delta,Widget C,47,318.43,14966.21,9898.09
2026-04-20,INV-63648,Customer Beta,Gadget X,18,402.87,7251.66,5100.47
2026-04-20,INV-29082,Customer Epsilon,Gadget X,88,187.27,16479.76,10010.48
2026-04-20,INV-31538,Customer Epsilon,Widget A,9,51.54,463.86,314.82
2026-04-21,INV-29785,Customer Delta,Widget A,98,28.18,2761.64,2293.9
2026-04-21,INV-78128,Customer Alpha,Gadget Y,81,490.22,39707.82,31757.03
2026-04-21,INV-49888,Customer Delta,Widget C,52,444.03,23089.56,17898.97
2026-04-21,INV-90006,Customer Gamma,Widget C,2,415.23,830.46,685.17
2026-04-21,INV-91836,Customer Delta,Widget B,58,325.5,18879.0,15516.55
2026-04-21,INV-95033,Customer Delta,Gadget Y,90,179.17,16125.3,12947.93
2026-04-21,INV-61117,Customer Beta,Gadget X,39,51.3,2000.7,1469.23
2026-04-21,INV-82323,Customer Epsilon,Widget B,70,149.12,10438.4,6505.26
2026-04-21,INV-13655,Customer Epsilon,Widget C,44,380.95,16761.8,10727.67
2026-04-21,INV-65410,Customer Epsilon,Gadget Y,34,128.26,4360.84,3460.5
2026-04-21,INV-92180,Customer Alpha,Gadget Y,94,39.37,3700.78,2565.55
2026-04-21,INV-26351,Customer Gamma,Gadget Y,16,33.39,534.24,407.49
2026-04-21,INV-40945,Customer Gamma,Gadget X,74,371.06,27458.44,19585.74
2026-04-21,INV-79899,Customer Epsilon,Gadget Y,92,448.23,41237.16,31213.89
2026-04-21,INV-85073,Customer Beta,Gadget Y,45,156.61,7047.45,5403.5
2026-04-21,INV-77692,Customer Delta,Widget B,67,371.38,24882.46,15584.05
2026-04-21,INV-65796,Customer Beta,Gadget Y,100,187.02,18702.0,11679.34
2026-04-21,INV-72423,Customer Alpha,Gadget X,12,40.47,485.64,399.26
2026-04-22,INV-83265,Customer Alpha,Gadget X,48,341.64,16398.72,11490.39
2026-04-22,INV-67682,Customer Delta,Gadget Y,34,296.31,10074.54,7647.74
2026-04-22,INV-69993,Customer Delta,Gadget X,21,80.73,1695.33,1071.08
2026-04-22,INV-72043,Customer Epsilon,Widget B,68,67.85,4613.8,3013.55
2026-04-22,INV-88852,Customer Beta,Widget A,72,190.97,13749.84,11521.75
2026-04-22,INV-78521,Customer Alpha,Gadget X,16,191.1,3057.6,2055.92
2026-04-22,INV-48532,Customer Alpha,Widget B,48,159.41,7651.68,5307.32
2026-04-22,INV-16376,Customer Alpha,Gadget X,19,79.65,1513.35,1131.09
2026-04-22,INV-10273,Customer Gamma,Widget C,28,99.71,2791.88,2191.39
2026-04-22,INV-73068,Customer Epsilon,Widget A,45,43.11,1939.95,1185.64
2026-04-22,INV-59454,Customer Gamma,Gadget Y,73,231.66,16911.18,11574.96
2026-04-23,INV-68973,Customer Beta,Gadget Y,98,77.88,7632.24,5793.75
2026-04-23,INV-97097,Customer Beta,Gadget X,94,169.36,15919.84,12735.12
2026-04-23,INV-80909,Customer Delta,Gadget Y,50,124.08,6204.0,4335.66
2026-04-23,INV-31707,Customer Delta,Widget A,95,145.91,13861.45,8623.66
2026-04-23,INV-83537,Customer Epsilon,Widget A,81,400.12,32409.72,25177.48
2026-04-23,INV-85609,Customer Epsilon,Widget A,11,104.29,1147.19,865.76
2026-04-23,INV-12446,Customer Epsilon,Widget A,67,102.8,6887.6,4951.9
2026-04-23,INV-36975,Customer Epsilon,Widget A,24,481.56,11557.44,7728.93
2026-04-23,INV-51999,Customer Epsilon,Widget B,57,51.48,2934.36,2152.02
2026-04-23,INV-54558,Customer Epsilon,Gadget X,6,250.82,1504.92,1254.29
2026-04-23,INV-60070,Customer Beta,Gadget X,54,21.79,1176.66,861.29
2026-04-23,INV-47401,Customer Alpha,Widget C,15,490.1,7351.5,5406.62
2026-04-23,INV-63382,Customer Beta,Widget B,33,386.47,12753.51,8143.84
2026-04-23,INV-17667,Customer Alpha,Widget B,79,480.95,37995.05,24520.65
2026-04-23,INV-52495,Customer Delta,Widget C,13,166.82,2168.66,1525.01
2026-04-23,INV-88250,Customer Delta,Widget C,16,35.42,566.72,373.98
2026-04-23,INV-25083,Customer Beta,Gadget Y,64,259.22,16590.08,12046.15
2026-04-23,INV-73461,Customer Alpha,Widget C,41,237.76,9748.16,6840.96
2026-04-23,INV-45279,Customer Delta,Widget A,82,124.53,10211.46,8389.11
2026-04-23,INV-95400,Customer Epsilon,Gadget Y,87,59.74,5197.38,4109.8
2026-04-24,INV-75592,Customer Epsilon,Widget C,53,228.53,12112.09,9829.8
2026-04-24,INV-42133,Customer Beta,Widget B,48,274.82,13191.36,8469.47
2026-04-24,INV-70902,Customer Delta,Gadget Y,72,231.35,16657.2,9998.49
2026-04-24,INV-73201,Customer Gamma,Gadget Y,84,486.32,40850.88,24516.07
2026-04-24,INV-56061,Customer Epsilon,Widget C,33,421.35,13904.55,9664.2
2026-04-24,INV-80004,Customer Epsilon,Widget B,66,147.84,9757.44,6248.22
2026-04-24,INV-28304,Customer Alpha,Gadget Y,39,53.96,2104.44,1630.11
2026-04-24,INV-51720,Customer Gamma,Gadget Y,56,113.32,6345.92,4608.44
2026-04-24,INV-96805,Customer Gamma,Widget C,97,356.8,34609.6,23127.98
2026-04-25,INV-27527,Customer Beta,Widget C,59,479.91,28314.69,19313.86
2026-04-25,INV-32745,Customer Epsilon,Widget A,61,12.1,738.1,444.63
2026-04-25,INV-80533,Customer Epsilon,Gadget X,90,354.62,31915.8,25233.15
2026-04-25,INV-98029,Customer Alpha,Widget A,69,25.16,1736.04,1402.76
2026-04-25,INV-88815,Customer Alpha,Gadget X,46,486.3,22369.8,15526.75
2026-04-25,INV-11105,Customer Delta,Widget C,23,421.18,9687.14,7778.46
2026-04-25,INV-39035,Customer Delta,Widget A,48,468.76,22500.48,16001.09
2026-04-25,INV-21792,Customer Gamma,Widget A,88,461.49,40611.12,27999.55
2026-04-25,INV-57579,Customer Gamma,Gadget Y,92,118.36,10889.12,9201.63
2026-04-25,INV-37405,Customer Gamma,Widget A,64,453.21,29005.44,22529.74
2026-04-25,INV-84593,Customer Beta,Widget A,82,204.08,16734.56,13680.15
2026-04-25,INV-84148,Customer Delta,Gadget Y,22,280.37,6168.14,4718.38
2026-04-25,INV-18526,Customer Epsilon,Gadget Y,23,42.03,966.69,611.01
2026-04-25,INV-45956,Customer Gamma,Widget B,73,429.18,31330.14,25698.57
2026-04-25,INV-99218,Customer Alpha,Widget B,89,342.09,30446.01,22944.54
2026-04-26,INV-52336,Customer Delta,Widget A,83,339.82,28205.06,21506.57
2026-04-26,INV-74955,Customer Delta,Gadget X,36,69.64,2507.04,1829.07
2026-04-26,INV-16155,Customer Epsilon,Widget C,98,31.3,3067.4,2393.51
2026-04-26,INV-35507,Customer Delta,Widget C,69,229.94,15865.86,9539.98
2026-04-26,INV-39573,Customer Alpha,Widget C,74,405.76,30026.24,25449.22
2026-04-26,INV-18237,Customer Alpha,Gadget X,32,106.47,3407.04,2324.64
2026-04-26,INV-92090,Customer Alpha,Widget A,62,221.65,13742.3,8327.91
2026-04-26,INV-54669,Customer Gamma,Widget C,32,62.84,2010.88,1326.36
2026-04-26,INV-88638,Customer Gamma,Widget A,67,399.11,26740.37,22351.92
2026-04-26,INV-26361,Customer Delta,Gadget Y,98,56.88,5574.24,3966.71
2026-04-26,INV-18523,Customer Alpha,Widget A,5,194.92,974.6,801.63
2026-04-26,INV-66602,Customer Alpha,Widget B,57,36.85,2100.45,1580.98
2026-04-26,INV-59998,Customer Alpha,Widget A,87,37.34,3248.58,1991.54
2026-04-26,INV-88587,Customer Alpha,Gadget X,80,378.46,30276.8,19930.55
2026-04-26,INV-91292,Customer Alpha,Gadget Y,59,198.12,11689.08,9337.13
2026-04-26,INV-13404,Customer Alpha,Gadget Y,44,328.95,14473.8,11129.54
2026-04-26,INV-11610,Customer Epsilon,Gadget X,43,298.03,12815.29,8035.21
2026-04-26,INV-85132,Customer Alpha,Gadget Y,76,396.81,30157.56,19554.27
2026-04-26,INV-91376,Customer Epsilon,Widget B,33,184.14,6076.62,4377.29
2026-04-27,INV-50850,Customer Beta,Widget B,18,400.54,7209.72,4434.86
2026-04-27,INV-50788,Customer Delta,Gadget Y,66,480.27,31697.82,24996.69
2026-04-27,INV-89079,Customer Epsilon,Gadget Y,100,81.36,8136.0,5836.61
2026-04-27,INV-96203,Customer Gamma,Widget C,48,485.43,23300.64,16995.96
2026-04-27,INV-17157,Customer Alpha,Widget B,31,258.48,8012.88,6480.77
2026-04-27,INV-36379,Customer Gamma,Gadget X,26,488.49,12700.74,9654.32
2026-04-27,INV-71263,Customer Gamma,Widget A,25,337.25,8431.25,6523.22
2026-04-27,INV-49273,Customer Gamma,Gadget Y,75,287.39,21554.25,14741.28
2026-04-27,INV-15530,Customer Gamma,Gadget X,21,61.38,1288.98,1055.71
2026-04-27,INV-71149,Customer Beta,Gadget X,1,323.0,323.0,249.78
2026-04-27,INV-53452,Customer Beta,Gadget Y,31,245.57,7612.67,6029.9
2026-04-27,INV-57555,Customer Beta,Gadget X,52,100.28,5214.56,4419.18
2026-04-27,INV-48086,Customer Alpha,Widget A,46,24.71,1136.66,714.73
2026-04-27,INV-15754,Customer Beta,Gadget X,81,296.99,24056.19,19037.66
2026-04-27,INV-44340,Customer Beta,Widget A,26,149.21,3879.46,2540.02
2026-04-27,INV-33078,Customer Gamma,Widget B,71,130.52,9266.92,6014.2
2026-04-27,INV-95835,Customer Alpha,Widget C,3,417.41,1252.23,794.3
2026-04-27,INV-58804,Customer Gamma,Widget A,27,159.49,4306.23,2842.27
2026-04-27,INV-18569,Customer Epsilon,Widget B,80,442.02,35361.6,28982.26
2026-04-28,INV-59054,Customer Beta,Widget B,25,103.92,2598.0,1804.44
2026-04-28,INV-16054,Customer Epsilon,Widget C,55,488.72,26879.6,17771.11
2026-04-28,INV-29472,Customer Epsilon,Gadget Y,25,428.67,10716.75,7218.22
2026-04-28,INV-26575,Customer Beta,Widget C,7,318.43,2229.01,1493.48
2026-04-28,INV-71691,Customer Epsilon,Gadget Y,63,112.53,7089.39,4397.92
2026-04-28,INV-94550,Customer Alpha,Gadget Y,22,259.22,5702.84,4492.85
2026-04-28,INV-59005,Customer Gamma,Gadget Y,64,264.26,16912.64,10904.42
2026-04-28,INV-86177,Customer Delta,Gadget Y,92,478.32,44005.44,31615.25
2026-04-29,INV-40721,Customer Alpha,Gadget Y,27,117.57,3174.39,2065.73
2026-04-29,INV-30605,Customer Beta,Gadget X,40,218.26,8730.4,6061.26
2026-04-29,INV-48672,Customer Gamma,Widget C,71,51.53,3658.63,2882.66
2026-04-29,INV-77143,Customer Epsilon,Gadget X,46,122.79,5648.34,3447.1
2026-04-29,INV-58170,Customer Gamma,Gadget Y,55,231.06,12708.3,8999.08
2026-04-29,INV-40643,Customer Gamma,Gadget X,35,197.36,6907.6,4454.65
2026-04-29,INV-75767,Customer Alpha,Widget C,46,451.72,20779.12,13997.43
2026-04-29,INV-39850,Customer Epsilon,Gadget Y,83,48.3,4008.9,2682.38
2026-04-29,INV-53746,Customer Alpha,Widget A,10,186.52,1865.2,1373.73
2026-04-29,INV-99592,Customer Gamma,Widget B,33,158.33,5224.89,4200.24
2026-04-29,INV-81188,Customer Beta,Widget C,91,305.98,27844.18,17666.19
2026-04-29,INV-62928,Customer Alpha,Widget C,99,156.74,15517.26,12500.35
2026-04-29,INV-77193,Customer Epsilon,Gadget X,97,331.1,32116.7,23059.82
2026-04-29,INV-72185,Customer Delta,Widget B,30,121.19,3635.7,2862.33
2026-04-29,INV-70476,Customer Epsilon,Widget B,76,395.13,30029.88,23705.75
2026-04-29,INV-64747,Customer Alpha,Widget C,41,424.44,17402.04,12306.69
2026-04-29,INV-28212,Customer Delta,Widget B,58,427.94,24820.52,15079.11
2026-04-30,INV-54541,Customer Alpha,Widget C,64,407.1,26054.4,21066.93
2026-04-30,INV-80464,Customer Delta,Widget B,55,346.02,19031.1,13337.8
2026-04-30,INV-28236,Customer Gamma,Widget C,76,21.39,1625.64,1294.56
2026-04-30,INV-89670,Customer Gamma,Widget B,73,318.62,23259.26,17461.91
2026-04-30,INV-80056,Customer Delta,Gadget Y,49,110.06,5392.94,3762.43
2026-04-30,INV-69183,Customer Beta,Gadget X,61,63.23,3857.03,2863.38
2026-04-30,INV-14202,Customer Alpha,Widget C,22,61.11,1344.42,992.49
2026-04-30,INV-60579,Customer Delta,Gadget Y,4,101.48,405.92,250.6
2026-04-30,INV-69593,Customer Beta,Widget C,30,152.64,4579.2,3347.85
2026-05-01,INV-63852,Customer Epsilon,Widget C,2,94.19,188.38,153.52
2026-05-01,INV-19012,Customer Beta,Gadget X,15,73.28,1099.2,774.5
2026-05-01,INV-97135,Customer Beta,Gadget X,17,436.52,7420.84,5027.17
2026-05-01,INV-36604,Customer Beta,Gadget X,78,291.79,22759.62,15421.43
2026-05-01,INV-68422,Customer Delta,Gadget Y,36,108.83,3917.88,3321.47
2026-05-01,INV-84609,Customer Delta,Widget A,78,405.71,31645.38,23147.46
2026-05-02,INV-94711,Customer Delta,Gadget X,74,29.15,2157.1,1343.39
2026-05-02,INV-61260,Customer Gamma,Gadget X,90,422.89,38060.1,30375.26
2026-05-02,INV-66633,Customer Beta,Gadget Y,54,132.08,7132.32,5884.1
2026-05-02,INV-61583,Customer Delta,Gadget X,85,99.89,8490.65,6301.37
2026-05-02,INV-48258,Customer Beta,Widget A,21,144.15,3027.15,2291.62
2026-05-02,INV-25889,Customer Beta,Widget A,64,211.53,13537.92,10701.25
2026-05-02,INV-52731,Customer Alpha,Widget C,97,61.56,5971.32,4727.1
2026-05-02,INV-70577,Customer Delta,Gadget X,22,133.86,2944.92,2139.53
2026-05-02,INV-59958,Customer Alpha,Widget A,82,350.3,28724.6,22618.73
2026-05-02,INV-25031,Customer Delta,Widget C,25,204.37,5109.25,3079.26
2026-05-02,INV-18943,Customer Gamma,Widget B,86,376.85,32409.1,23373.11
2026-05-02,INV-28383,Customer Epsilon,Widget A,85,128.72,10941.2,9163.31
2026-05-02,INV-23174,Customer Gamma,Gadget X,21,93.59,1965.39,1188.11
2026-05-02,INV-20169,Customer Gamma,Widget B,16,271.98,4351.68,3036.22
2026-05-02,INV-14514,Customer Gamma,Widget A,20,225.92,4518.4,2912.04
2026-05-02,INV-78534,Customer Beta,Gadget Y,57,351.4,20029.8,16206.62
2026-05-02,INV-10611,Customer Delta,Widget A,89,161.08,14336.12,8789.53
2026-05-02,INV-41265,Customer Delta,Widget A,99,108.85,10776.15,7138.39
2026-05-02,INV-54186,Customer Alpha,Widget B,3,216.62,649.86,550.64
2026-05-02,INV-97046,Customer Alpha,Widget B,29,479.79,13913.91,8684.38
2026-05-03,INV-52294,Customer Alpha,Widget B,54,261.13,14101.02,11335.9
2026-05-03,INV-66083,Customer Beta,Gadget Y,80,111.49,8919.2,6559.41
2026-05-03,INV-11965,Customer Beta,Widget A,28,61.88,1732.64,1179.65
2026-05-03,INV-18652,Customer Gamma,Gadget X,2,200.7,401.4,286.88
2026-05-03,INV-63883,Customer Epsilon,Widget C,48,31.53,1513.44,1243.09
2026-05-03,INV-80278,Customer Epsilon,Widget C,64,491.72,31470.08,19683.07
2026-05-03,INV-92689,Customer Beta,Gadget Y,33,479.93,15837.69,11877.74
2026-05-03,INV-51676,Customer Beta,Gadget X,43,95.91,4124.13,3259.83
2026-05-03,INV-68839,Customer Alpha,Gadget X,43,18.65,801.95,664.04
2026-05-03,INV-11742,Customer Epsilon,Gadget X,82,373.49,30626.18,22230.17
2026-05-04,INV-66164,Customer Epsilon,Widget A,98,449.42,44043.16,29826.56
2026-05-04,INV-48877,Customer Epsilon,Widget B,11,39.36,432.96,300.31
2026-05-04,INV-88390,Customer Beta,Widget B,49,110.15,5397.35,3289.56
2026-05-04,INV-15191,Customer Gamma,Gadget X,18,146.28,2633.04,2003.48
2026-05-04,INV-40016,Customer Delta,Gadget Y,83,408.23,33883.09,26687.6
2026-05-04,INV-97163,Customer Gamma,Widget C,32,110.85,3547.2,2176.27
2026-05-04,INV-34057,Customer Beta,Widget B,78,437.63,34135.14,24931.21
2026-05-04,INV-35226,Customer Alpha,Gadget X,9,436.23,3926.07,2424.33
2026-05-04,INV-81938,Customer Beta,Widget A,27,71.52,1931.04,1242.47
2026-05-04,INV-50824,Customer Beta,Widget B,65,48.3,3139.5,2452.73
2026-05-04,INV-49728,Customer Beta,Widget B,32,217.77,6968.64,5236.67
2026-05-04,INV-73068,Customer Epsilon,Widget C,58,484.19,28083.02,18263.8
2026-05-05,INV-76229,Customer Delta,Widget C,49,92.21,4518.29,3209.54
2026-05-05,INV-73176,Customer Delta,Gadget Y,98,86.38,8465.24,7097.59
2026-05-05,INV-49351,Customer Delta,Widget A,55,428.48,23566.4,18610.73
2026-05-05,INV-59866,Customer Epsilon,Gadget Y,20,280.9,5618.0,3617.57
2026-05-05,INV-73025,Customer Gamma,Gadget X,59,148.78,8778.02,6500.44
2026-05-05,INV-34854,Customer Gamma,Widget A,18,360.28,6485.04,4208.33
2026-05-05,INV-63025,Customer Alpha,Widget A,65,367.88,23912.2,16584.65
2026-05-06,INV-87110,Customer Gamma,Gadget X,50,249.88,12494.0,9498.72
2026-05-06,INV-84135,Customer Delta,Widget A,5,496.31,2481.55,1566.15
2026-05-06,INV-55688,Customer Beta,Widget B,98,223.79,21931.42,14558.4
2026-05-06,INV-95315,Customer Delta,Gadget Y,82,347.36,28483.52,22049.49
2026-05-06,INV-57371,Customer Delta,Gadget X,95,130.93,12438.35,8948.54
2026-05-06,INV-29315,Customer Beta,Widget A,34,306.66,10426.44,8717.2
2026-05-06,INV-31158,Customer Beta,Widget C,78,293.39,22884.42,17521.48
2026-05-06,INV-60377,Customer Alpha,Widget A,99,55.23,5467.77,4253.39
2026-05-06,INV-65436,Customer Epsilon,Gadget X,11,264.08,2904.88,1880.06
2026-05-06,INV-79887,Customer Delta,Widget B,33,349.0,11517.0,8351.69
2026-05-06,INV-21648,Customer Epsilon,Gadget X,40,369.63,14785.2,11652.45
2026-05-06,INV-45261,Customer Epsilon,Widget A,100,400.79,40079.0,32205.76
2026-05-06,INV-74451,Customer Delta,Widget B,90,160.97,14487.3,12267.21
2026-05-06,INV-64636,Customer Alpha,Widget A,9,389.13,3502.17,2467.14
2026-05-06,INV-27607,Customer Delta,Widget C,22,96.44,2121.68,1371.88
2026-05-06,INV-84329,Customer Delta,Widget B,24,256.28,6150.72,3859.94
2026-05-06,INV-35150,Customer Beta,Widget B,26,38.9,1011.4,653.04
2026-05-06,INV-93418,Customer Delta,Widget C,57,317.15,18077.55,13668.53
2026-05-07,INV-54846,Customer Gamma,Widget A,11,195.09,2145.99,1436.08
2026-05-07,INV-23213,Customer Epsilon,Widget A,31,244.17,7569.27,5814.72
2026-05-07,INV-86342,Customer Alpha,Widget A,35,378.38,13243.3,7969.91
2026-05-07,INV-89034,Customer Alpha,Widget A,28,265.94,7446.32,4481.31
2026-05-07,INV-66289,Customer Gamma,Gadget Y,63,241.88,15238.44,10427.02
2026-05-07,INV-41404,Customer Gamma,Widget C,88,446.17,39262.96,33368.07
2026-05-07,INV-53287,Customer Delta,Widget C,49,309.3,15155.7,12788.78
2026-05-07,INV-28201,Customer Alpha,Widget A,59,436.57,25757.63,18041.99
2026-05-07,INV-42576,Customer Epsilon,Widget A,16,435.81,6972.96,4670.95
2026-05-07,INV-77490,Customer Delta,Widget C,80,346.23,27698.4,22642.42
2026-05-08,INV-12179,Customer Alpha,Widget B,82,479.2,39294.4,31559.48
2026-05-08,INV-89529,Customer Alpha,Widget C,95,169.51,16103.45,11450.79
2026-05-08,INV-66087,Customer Delta,Gadget X,95,310.17,29466.15,18279.1
2026-05-08,INV-28764,Customer Alpha,Gadget X,94,198.58,18666.52,14033.37
2026-05-08,INV-21415,Customer Epsilon,Gadget Y,92,257.27,23668.84,14957.89
2026-05-08,INV-25162,Customer Epsilon,Widget C,60,92.35,5541.0,3942.82
2026-05-08,INV-96474,Customer Epsilon,Gadget X,31,129.24,4006.44,2574.57
2026-05-08,INV-52795,Customer Alpha,Widget A,56,496.75,27818.0,16894.02
2026-05-08,INV-97897,Customer Gamma,Gadget X,29,362.4,10509.6,8055.43
2026-05-08,INV-53620,Customer Beta,Widget A,69,320.44,22110.36,15985.56
2026-05-08,INV-54987,Customer Epsilon,Widget B,99,462.69,45806.31,28224.33
2026-05-08,INV-67273,Customer Delta,Gadget X,84,324.63,27268.92,20191.95
2026-05-08,INV-21683,Customer Beta,Widget B,34,66.69,2267.46,1410.18
2026-05-08,INV-58200,Customer Epsilon,Widget C,25,374.86,9371.5,5894.92
2026-05-08,INV-18111,Customer Gamma,Widget B,49,292.69,14341.81,8611.1
2026-05-08,INV-51896,Customer Epsilon,Gadget Y,25,425.09,10627.25,8979.63
2026-05-08,INV-23970,Customer Beta,Widget C,67,335.23,22460.41,16793.51
2026-05-08,INV-48905,Customer Alpha,Gadget X,69,427.66,29508.54,20035.75
2026-05-09,INV-97208,Customer Delta,Gadget X,19,304.72,5789.68,3684.94
2026-05-09,INV-26182,Customer Epsilon,Widget A,41,161.36,6615.76,5607.41
2026-05-09,INV-48206,Customer Epsilon,Widget C,62,319.23,19792.26,12942.68
2026-05-09,INV-39500,Customer Alpha,Gadget X,43,84.82,3647.26,2841.91
2026-05-09,INV-96409,Customer Beta,Widget A,63,366.42,23084.46,15576.83
2026-05-09,INV-72052,Customer Alpha,Widget B,71,202.22,14357.62,10130.87
2026-05-09,INV-47010,Customer Delta,Widget C,51,45.19,2304.69,1801.55
2026-05-09,INV-86072,Customer Epsilon,Widget B,51,57.69,2942.19,2003.2
2026-05-09,INV-67918,Customer Gamma,Widget A,59,330.77,19515.43,14525.13
2026-05-09,INV-35644,Customer Gamma,Gadget X,19,112.79,2143.01,1716.74
2026-05-09,INV-29346,Customer Gamma,Widget A,93,429.51,39944.43,24984.72
2026-05-09,INV-22589,Customer Delta,Gadget X,87,422.41,36749.67,30557.22
2026-05-10,INV-54366,Customer Beta,Gadget X,7,67.5,472.5,344.39
2026-05-10,INV-14455,Customer Delta,Gadget Y,20,317.22,6344.4,4447.41
2026-05-10,INV-32608,Customer Beta,Widget A,51,249.43,12720.93,9820.51
2026-05-10,INV-60082,Customer Alpha,Gadget X,100,237.2,23720.0,19083.9
2026-05-10,INV-25997,Customer Delta,Widget C,48,15.69,753.12,473.83
2026-05-10,INV-85055,Customer Epsilon,Gadget X,29,21.28,617.12,458.67
2026-05-10,INV-33736,Customer Gamma,Gadget X,89,375.23,33395.47,26669.15
2026-05-10,INV-26414,Customer Delta,Gadget X,83,354.34,29410.22,19839.86
2026-05-10,INV-80452,Customer Gamma,Widget A,9,359.75,3237.75,2640.56
2026-05-10,INV-80309,Customer Delta,Widget B,90,19.68,1771.2,1308.94
2026-05-10,INV-95419,Customer Delta,Gadget Y,9,264.26,2378.34,1774.67
2026-05-10,INV-88525,Customer Beta,Widget A,85,449.83,38235.55,24668.28
2026-05-10,INV-15130,Customer Alpha,Widget B,72,229.14,16498.08,11195.17
2026-05-10,INV-43654,Customer Epsilon,Widget B,27,329.79,8904.33,5538.09
2026-05-10,INV-81359,Customer Alpha,Widget A,16,258.01,4128.16,2852.1
2026-05-10,INV-78084,Customer Delta,Widget B,85,10.04,853.4,576.17
2026-05-11,INV-78506,Customer Delta,Gadget Y,18,292.77,5269.86,4077.69
2026-05-11,INV-96850,Customer Epsilon,Widget C,69,260.19,17953.11,13859.49
