Date,Receipt No,Product,Category,Quantity,Unit Price,Amount,Cost
2026-01-04,R875724,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-04,R859581,Soda,Beverages,15,3.0,45.0,15.0
2026-01-04,R976572,Spices,Pantry,3,3.5,10.5,3.0
2026-01-04,R281185,Chips,Snacks,9,4.0,36.0,22.5
2026-01-04,R932540,Bread,Bakery,18,2.5,45.0,18.0
2026-01-04,R769565,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-01-04,R750335,Chips,Snacks,2,4.0,8.0,5.0
2026-01-04,R127672,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-04,R367729,Chips,Snacks,5,4.0,20.0,12.5
2026-01-04,R514330,Cereal,Breakfast,10,4.5,45.0,20.0
2026-01-04,R849125,Soda,Beverages,6,3.0,18.0,6.0
2026-01-04,R322406,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-01-04,R956407,Spices,Pantry,3,3.5,10.5,3.0
2026-01-04,R897718,Spices,Pantry,3,3.5,10.5,3.0
2026-01-04,R675673,Spices,Pantry,5,3.5,17.5,5.0
2026-01-04,R817297,Soda,Beverages,21,3.0,63.0,21.0
2026-01-04,R634862,Spices,Pantry,3,3.5,10.5,3.0
2026-01-04,R113794,Chips,Snacks,7,4.0,28.0,17.5
2026-01-04,R752641,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-01-04,R658073,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-01-04,R111429,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-01-04,R510210,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-01-04,R462512,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-01-04,R190854,Milk,Dairy,26,1.8,46.8,31.2
2026-01-04,R239578,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-04,R449877,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-04,R268862,Cereal,Breakfast,8,4.5,36.0,16.0
2026-01-04,R840534,Milk,Dairy,20,1.8,36.0,24.0
2026-01-04,R807699,Cereal,Breakfast,4,4.5,18.0,8.0
2026-01-04,R424808,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-01-04,R968432,Chips,Snacks,10,4.0,40.0,25.0
2026-01-04,R382203,Milk,Dairy,14,1.8,25.2,16.8
2026-01-04,R965694,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-01-04,R843923,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-01-04,R731807,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-04,R313492,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-01-04,R410433,Bread,Bakery,7,2.5,17.5,7.0
2026-01-04,R886004,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-04,R670523,Chips,Snacks,5,4.0,20.0,12.5
2026-01-04,R440082,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-04,R938561,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-04,R231190,Bread,Bakery,7,2.5,17.5,7.0
2026-01-04,R176960,Soda,Beverages,9,3.0,27.0,9.0
2026-01-04,R778476,Spices,Pantry,10,3.5,35.0,10.0
2026-01-04,R687038,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-01-04,R182735,Milk,Dairy,11,1.8,19.8,13.2
2026-01-04,R475276,Soda,Beverages,6,3.0,18.0,6.0
2026-01-04,R158629,Spices,Pantry,5,3.5,17.5,5.0
2026-01-04,R747637,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-01-04,R693367,Chips,Snacks,2,4.0,8.0,5.0
2026-01-04,R294335,Soda,Beverages,25,3.0,75.0,25.0
2026-01-04,R141505,Soda,Beverages,27,3.0,81.0,27.0
2026-01-04,R423756,Soda,Beverages,27,3.0,81.0,27.0
2026-01-04,R624086,Milk,Dairy,30,1.8,54.0,36.0
2026-01-04,R920587,Cereal,Breakfast,8,4.5,36.0,16.0
2026-01-04,R147844,Spices,Pantry,9,3.5,31.5,9.0
2026-01-04,R311101,Cereal,Breakfast,10,4.5,45.0,20.0
2026-01-04,R679544,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-01-04,R841856,Soda,Beverages,17,3.0,51.0,17.0
2026-01-04,R403586,Cereal,Breakfast,9,4.5,40.5,18.0
2026-01-04,R119283,Bread,Bakery,26,2.5,65.0,26.0
2026-01-04,R795438,Bread,Bakery,24,2.5,60.0,24.0
2026-01-04,R332136,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-01-04,R708527,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-01-04,R483094,Cereal,Breakfast,4,4.5,18.0,8.0
2026-01-04,R719943,Spices,Pantry,7,3.5,24.5,7.0
2026-01-04,R220854,Bread,Bakery,28,2.5,70.0,28.0
2026-01-04,R327946,Soda,Beverages,7,3.0,21.0,7.0
2026-01-04,R298078,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-01-04,R269653,Bread,Bakery,8,2.5,20.0,8.0
2026-01-04,R364747,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-01-04,R864265,Chips,Snacks,8,4.0,32.0,20.0
2026-01-04,R550399,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-04,R587597,Spices,Pantry,5,3.5,17.5,5.0
2026-01-04,R598671,Bread,Bakery,18,2.5,45.0,18.0
2026-01-04,R412939,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-01-04,R320756,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-04,R640038,Milk,Dairy,13,1.8,23.4,15.6
2026-01-04,R225326,Soda,Beverages,10,3.0,30.0,10.0
2026-01-04,R862455,Milk,Dairy,24,1.8,43.2,28.8
2026-01-04,R891294,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-04,R119723,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-01-04,R435824,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-01-04,R205722,Chips,Snacks,4,4.0,16.0,10.0
2026-01-04,R980616,Cereal,Breakfast,10,4.5,45.0,20.0
2026-01-04,R432619,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-01-04,R506332,Bread,Bakery,9,2.5,22.5,9.0
2026-01-04,R937244,Spices,Pantry,6,3.5,21.0,6.0
2026-01-04,R469771,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-01-04,R862595,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-01-04,R585052,Cereal,Breakfast,2,4.5,9.0,4.0
2026-01-04,R687769,Soda,Beverages,9,3.0,27.0,9.0
2026-01-04,R919683,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-01-04,R708142,Spices,Pantry,5,3.5,17.5,5.0
2026-01-04,R864232,Soda,Beverages,30,3.0,90.0,30.0
2026-01-04,R866351,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-01-05,R706597,Cereal,Breakfast,10,4.5,45.0,20.0
2026-01-05,R202715,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-01-05,R763149,Bread,Bakery,17,2.5,42.5,17.0
2026-01-05,R655992,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-01-05,R426777,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-01-05,R429264,Chips,Snacks,2,4.0,8.0,5.0
2026-01-05,R321575,Soda,Beverages,26,3.0,78.0,26.0
2026-01-05,R366952,Cereal,Breakfast,3,4.5,13.5,6.0
2026-01-05,R969233,Milk,Dairy,18,1.8,32.4,21.6
2026-01-05,R118729,Chips,Snacks,9,4.0,36.0,22.5
2026-01-05,R620724,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-01-05,R246068,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-05,R790792,Bread,Bakery,6,2.5,15.0,6.0
2026-01-05,R292104,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-01-05,R942950,Spices,Pantry,6,3.5,21.0,6.0
2026-01-05,R697818,Bread,Bakery,19,2.5,47.5,19.0
2026-01-05,R731349,Spices,Pantry,5,3.5,17.5,5.0
2026-01-05,R869851,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-01-05,R985839,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-01-05,R375341,Milk,Dairy,6,1.8,10.8,7.2
2026-01-05,R714149,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-01-05,R909809,Milk,Dairy,16,1.8,28.8,19.2
2026-01-05,R877162,Spices,Pantry,2,3.5,7.0,2.0
2026-01-05,R278948,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-01-05,R893896,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-05,R396309,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-05,R209837,Bread,Bakery,14,2.5,35.0,14.0
2026-01-05,R209528,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-05,R812909,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-05,R585436,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-01-05,R988251,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-01-05,R832041,Milk,Dairy,15,1.8,27.0,18.0
2026-01-05,R240300,Cereal,Breakfast,4,4.5,18.0,8.0
2026-01-05,R777169,Spices,Pantry,3,3.5,10.5,3.0
2026-01-05,R762579,Chips,Snacks,9,4.0,36.0,22.5
2026-01-05,R759085,Spices,Pantry,2,3.5,7.0,2.0
2026-01-05,R681618,Milk,Dairy,17,1.8,30.6,20.4
2026-01-05,R807053,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-01-05,R832712,Bread,Bakery,14,2.5,35.0,14.0
2026-01-05,R823122,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-01-05,R112023,Chips,Snacks,5,4.0,20.0,12.5
2026-01-05,R593823,Spices,Pantry,6,3.5,21.0,6.0
2026-01-05,R419572,Spices,Pantry,3,3.5,10.5,3.0
2026-01-05,R786262,Milk,Dairy,15,1.8,27.0,18.0
2026-01-05,R904430,Spices,Pantry,4,3.5,14.0,4.0
2026-01-05,R245318,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-01-05,R614150,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-01-05,R207441,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-01-05,R353767,Cereal,Breakfast,7,4.5,31.5,14.0
2026-01-05,R527948,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-01-05,R682810,Cereal,Breakfast,9,4.5,40.5,18.0
2026-01-05,R315981,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-01-05,R496269,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-01-05,R516357,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-05,R840194,Milk,Dairy,25,1.8,45.0,30.0
2026-01-05,R524486,Milk,Dairy,8,1.8,14.4,9.6
2026-01-05,R716200,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-01-05,R425804,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-01-05,R223384,Milk,Dairy,20,1.8,36.0,24.0
2026-01-05,R617919,Cereal,Breakfast,10,4.5,45.0,20.0
2026-01-05,R674240,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-05,R526528,Soda,Beverages,15,3.0,45.0,15.0
2026-01-05,R867661,Chips,Snacks,6,4.0,24.0,15.0
2026-01-05,R440417,Chips,Snacks,4,4.0,16.0,10.0
2026-01-05,R228512,Milk,Dairy,5,1.8,9.0,6.0
2026-01-05,R273571,Milk,Dairy,5,1.8,9.0,6.0
2026-01-05,R312979,Cooking Oil,Pantry,10,6.0,60.0,45.0
2026-01-05,R380949,Milk,Dairy,30,1.8,54.0,36.0
2026-01-05,R382968,Spices,Pantry,3,3.5,10.5,3.0
2026-01-05,R188959,Milk,Dairy,6,1.8,10.8,7.2
2026-01-05,R235517,Milk,Dairy,28,1.8,50.4,33.6
2026-01-05,R185632,Bread,Bakery,30,2.5,75.0,30.0
2026-01-05,R590120,Pasta,Dry Goods,6,1.5,9.0,4.8
2026-01-05,R687305,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-05,R819893,Milk,Dairy,15,1.8,27.0,18.0
2026-01-05,R201160,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-01-05,R235747,Spices,Pantry,6,3.5,21.0,6.0
2026-01-05,R159238,Chips,Snacks,10,4.0,40.0,25.0
2026-01-05,R171028,Soda,Beverages,28,3.0,84.0,28.0
2026-01-05,R437760,Soda,Beverages,13,3.0,39.0,13.0
2026-01-05,R375408,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-01-05,R633645,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-01-05,R622245,Bread,Bakery,28,2.5,70.0,28.0
2026-01-05,R289206,Bread,Bakery,23,2.5,57.5,23.0
2026-01-05,R775029,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-05,R382303,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-01-05,R827629,Chips,Snacks,8,4.0,32.0,20.0
2026-01-05,R446104,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-05,R809729,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-05,R584244,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-05,R504929,Bread,Bakery,10,2.5,25.0,10.0
2026-01-05,R759858,Spices,Pantry,3,3.5,10.5,3.0
2026-01-05,R517841,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-01-05,R736019,Cereal,Breakfast,8,4.5,36.0,16.0
2026-01-05,R607291,Soda,Beverages,5,3.0,15.0,5.0
2026-01-05,R581414,Soda,Beverages,23,3.0,69.0,23.0
2026-01-05,R921767,Soda,Beverages,9,3.0,27.0,9.0
2026-01-05,R855151,Chips,Snacks,3,4.0,12.0,7.5
2026-01-05,R126701,Cooking Oil,Pantry,9,6.0,54.0,40.5
2026-01-05,R825918,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-01-05,R967981,Chips,Snacks,5,4.0,20.0,12.5
2026-01-05,R390079,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-05,R710448,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-01-05,R149071,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-01-05,R697244,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-01-05,R310899,Bread,Bakery,27,2.5,67.5,27.0
2026-01-05,R508297,Cooking Oil,Pantry,7,6.0,42.0,31.5
2026-01-05,R148144,Spices,Pantry,10,3.5,35.0,10.0
2026-01-05,R417884,Soda,Beverages,22,3.0,66.0,22.0
2026-01-05,R261098,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-05,R309888,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-05,R791033,Cereal,Breakfast,4,4.5,18.0,8.0
2026-01-05,R852459,Cereal,Breakfast,10,4.5,45.0,20.0
2026-01-05,R410460,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-05,R811480,Milk,Dairy,26,1.8,46.8,31.2
2026-01-05,R728586,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-05,R400255,Bread,Bakery,13,2.5,32.5,13.0
2026-01-05,R185926,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-01-05,R614380,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-01-05,R520266,Spices,Pantry,4,3.5,14.0,4.0
2026-01-05,R552241,Bread,Bakery,29,2.5,72.5,29.0
2026-01-05,R907691,Bread,Bakery,22,2.5,55.0,22.0
2026-01-05,R816657,Soda,Beverages,12,3.0,36.0,12.0
2026-01-05,R111931,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-01-05,R815059,Bread,Bakery,5,2.5,12.5,5.0
2026-01-05,R595544,Soda,Beverages,24,3.0,72.0,24.0
2026-01-05,R541707,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-01-05,R245668,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-05,R429318,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-05,R104997,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-01-05,R256484,Spices,Pantry,4,3.5,14.0,4.0
2026-01-05,R226818,Soda,Beverages,10,3.0,30.0,10.0
2026-01-05,R674199,Soda,Beverages,21,3.0,63.0,21.0
2026-01-05,R753713,Milk,Dairy,17,1.8,30.6,20.4
2026-01-05,R933466,Bread,Bakery,11,2.5,27.5,11.0
2026-01-05,R959076,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-01-05,R851716,Chips,Snacks,4,4.0,16.0,10.0
2026-01-05,R274502,Soda,Beverages,12,3.0,36.0,12.0
2026-01-05,R336455,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-01-05,R244899,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-05,R906662,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-05,R640803,Cereal,Breakfast,2,4.5,9.0,4.0
2026-01-05,R650545,Chips,Snacks,10,4.0,40.0,25.0
2026-01-05,R894236,Milk,Dairy,13,1.8,23.4,15.6
2026-01-05,R668269,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-01-05,R272051,Soda,Beverages,26,3.0,78.0,26.0
2026-01-05,R233068,Chips,Snacks,5,4.0,20.0,12.5
2026-01-05,R862615,Soda,Beverages,21,3.0,63.0,21.0
2026-01-05,R890960,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-05,R730947,Cereal,Breakfast,3,4.5,13.5,6.0
2026-01-05,R185021,Spices,Pantry,9,3.5,31.5,9.0
2026-01-05,R841564,Bread,Bakery,21,2.5,52.5,21.0
2026-01-05,R633753,Milk,Dairy,29,1.8,52.2,34.8
2026-01-05,R253833,Cereal,Breakfast,5,4.5,22.5,10.0
2026-01-06,R567762,Chips,Snacks,5,4.0,20.0,12.5
2026-01-06,R184606,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-01-06,R794168,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-06,R369856,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-01-06,R261829,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-01-06,R849121,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-01-06,R640990,Bread,Bakery,13,2.5,32.5,13.0
2026-01-06,R941104,Spices,Pantry,9,3.5,31.5,9.0
2026-01-06,R273329,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-06,R459909,Soda,Beverages,26,3.0,78.0,26.0
2026-01-06,R310386,Spices,Pantry,9,3.5,31.5,9.0
2026-01-06,R615499,Bread,Bakery,11,2.5,27.5,11.0
2026-01-06,R944972,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-06,R650144,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-01-06,R980638,Chips,Snacks,9,4.0,36.0,22.5
2026-01-06,R252104,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-06,R154749,Bread,Bakery,29,2.5,72.5,29.0
2026-01-06,R971083,Cereal,Breakfast,2,4.5,9.0,4.0
2026-01-06,R102064,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-01-06,R354976,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-01-06,R606446,Cereal,Breakfast,8,4.5,36.0,16.0
2026-01-06,R473008,Frozen Pizza,Frozen,10,5.5,55.0,30.0
2026-01-06,R563224,Spices,Pantry,10,3.5,35.0,10.0
2026-01-06,R862517,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-01-06,R981312,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-01-06,R343911,Chips,Snacks,5,4.0,20.0,12.5
2026-01-06,R625902,Frozen Pizza,Frozen,5,5.5,27.5,15.0
2026-01-06,R903066,Chips,Snacks,9,4.0,36.0,22.5
2026-01-06,R293302,Spices,Pantry,2,3.5,7.0,2.0
2026-01-06,R858505,Chips,Snacks,10,4.0,40.0,25.0
2026-01-06,R919282,Spices,Pantry,6,3.5,21.0,6.0
2026-01-06,R558037,Bread,Bakery,15,2.5,37.5,15.0
2026-01-06,R812029,Spices,Pantry,6,3.5,21.0,6.0
2026-01-06,R899079,Pasta,Dry Goods,8,1.5,12.0,6.4
2026-01-06,R276967,Milk,Dairy,24,1.8,43.2,28.8
2026-01-06,R225618,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-06,R809395,Soda,Beverages,28,3.0,84.0,28.0
2026-01-06,R735018,Bread,Bakery,19,2.5,47.5,19.0
2026-01-06,R393458,Cereal,Breakfast,4,4.5,18.0,8.0
2026-01-06,R702333,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-01-06,R265960,Spices,Pantry,7,3.5,24.5,7.0
2026-01-06,R788936,Soda,Beverages,13,3.0,39.0,13.0
2026-01-06,R576628,Soda,Beverages,29,3.0,87.0,29.0
2026-01-06,R221468,Frozen Pizza,Frozen,8,5.5,44.0,24.0
2026-01-06,R568307,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-01-06,R182701,Soda,Beverages,6,3.0,18.0,6.0
2026-01-06,R166733,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-01-06,R436780,Milk,Dairy,19,1.8,34.2,22.8
2026-01-06,R827226,Frozen Pizza,Frozen,7,5.5,38.5,21.0
2026-01-06,R581950,Cereal,Breakfast,9,4.5,40.5,18.0
2026-01-06,R359832,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-06,R145231,Frozen Pizza,Frozen,3,5.5,16.5,9.0
2026-01-06,R850227,Cereal,Breakfast,9,4.5,40.5,18.0
2026-01-06,R373072,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-06,R691034,Spices,Pantry,10,3.5,35.0,10.0
2026-01-06,R843711,Bread,Bakery,30,2.5,75.0,30.0
2026-01-06,R835043,Pasta,Dry Goods,3,1.5,4.5,2.4
2026-01-06,R758385,Cereal,Breakfast,9,4.5,40.5,18.0
2026-01-06,R984390,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-06,R346459,Cooking Oil,Pantry,2,6.0,12.0,9.0
2026-01-06,R273749,Bread,Bakery,30,2.5,75.0,30.0
2026-01-06,R989972,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-06,R807275,Soda,Beverages,12,3.0,36.0,12.0
2026-01-06,R687264,Bread,Bakery,5,2.5,12.5,5.0
2026-01-06,R417345,Chips,Snacks,5,4.0,20.0,12.5
2026-01-06,R603123,Milk,Dairy,22,1.8,39.6,26.4
2026-01-06,R435697,Milk,Dairy,29,1.8,52.2,34.8
2026-01-06,R948241,Frozen Pizza,Frozen,2,5.5,11.0,6.0
2026-01-06,R157433,Chips,Snacks,5,4.0,20.0,12.5
2026-01-06,R997629,Chips,Snacks,10,4.0,40.0,25.0
2026-01-06,R888007,Bread,Bakery,11,2.5,27.5,11.0
2026-01-06,R315793,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-01-06,R562445,Milk,Dairy,12,1.8,21.6,14.4
2026-01-06,R258343,Chips,Snacks,3,4.0,12.0,7.5
2026-01-06,R934662,Spices,Pantry,7,3.5,24.5,7.0
2026-01-06,R912562,Bread,Bakery,30,2.5,75.0,30.0
2026-01-06,R639869,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-06,R908614,Cooking Oil,Pantry,3,6.0,18.0,13.5
2026-01-07,R692604,Pasta,Dry Goods,7,1.5,10.5,5.6
2026-01-07,R339363,Spices,Pantry,9,3.5,31.5,9.0
2026-01-07,R286032,Soda,Beverages,27,3.0,81.0,27.0
2026-01-07,R974043,Spices,Pantry,4,3.5,14.0,4.0
2026-01-07,R140888,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-07,R647293,Spices,Pantry,4,3.5,14.0,4.0
2026-01-07,R515346,Chips,Snacks,10,4.0,40.0,25.0
2026-01-07,R759632,Chips,Snacks,3,4.0,12.0,7.5
2026-01-07,R287191,Bread,Bakery,18,2.5,45.0,18.0
2026-01-07,R549701,Bread,Bakery,13,2.5,32.5,13.0
2026-01-07,R534888,Pasta,Dry Goods,10,1.5,15.0,8.0
2026-01-07,R905704,Chips,Snacks,2,4.0,8.0,5.0
2026-01-07,R166672,Chips,Snacks,10,4.0,40.0,25.0
2026-01-07,R699184,Cereal,Breakfast,3,4.5,13.5,6.0
2026-01-07,R512015,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-07,R590411,Pasta,Dry Goods,2,1.5,3.0,1.6
2026-01-07,R886204,Cereal,Breakfast,10,4.5,45.0,20.0
2026-01-07,R385805,Cereal,Breakfast,6,4.5,27.0,12.0
2026-01-07,R167379,Canned Soup,Canned Goods,3,2.2,6.6,5.4
2026-01-07,R468114,Milk,Dairy,22,1.8,39.6,26.4
2026-01-07,R210929,Milk,Dairy,6,1.8,10.8,7.2
2026-01-07,R801394,Frozen Pizza,Frozen,6,5.5,33.0,18.0
2026-01-07,R916002,Soda,Beverages,19,3.0,57.0,19.0
2026-01-07,R450475,Soda,Beverages,15,3.0,45.0,15.0
2026-01-07,R115448,Pasta,Dry Goods,5,1.5,7.5,4.0
2026-01-07,R883174,Milk,Dairy,21,1.8,37.8,25.2
2026-01-07,R618341,Bread,Bakery,21,2.5,52.5,21.0
2026-01-07,R627602,Soda,Beverages,15,3.0,45.0,15.0
2026-01-07,R995773,Canned Soup,Canned Goods,1,2.2,2.2,1.8
2026-01-07,R237599,Chips,Snacks,2,4.0,8.0,5.0
2026-01-07,R867274,Soda,Beverages,25,3.0,75.0,25.0
2026-01-07,R608344,Pasta,Dry Goods,4,1.5,6.0,3.2
2026-01-07,R220207,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-01-07,R610816,Frozen Pizza,Frozen,4,5.5,22.0,12.0
2026-01-07,R172394,Soda,Beverages,12,3.0,36.0,12.0
2026-01-07,R379346,Milk,Dairy,27,1.8,48.6,32.4
2026-01-07,R171081,Chips,Snacks,6,4.0,24.0,15.0
2026-01-07,R345217,Cereal,Breakfast,8,4.5,36.0,16.0
2026-01-07,R538250,Cooking Oil,Pantry,4,6.0,24.0,18.0
2026-01-07,R893869,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-01-07,R238257,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-01-07,R588802,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-01-07,R699609,Milk,Dairy,25,1.8,45.0,30.0
2026-01-07,R527181,Cooking Oil,Pantry,6,6.0,36.0,27.0
2026-01-07,R297857,Bread,Bakery,16,2.5,40.0,16.0
2026-01-07,R866266,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-07,R400351,Frozen Pizza,Frozen,9,5.5,49.5,27.0
2026-01-07,R499492,Bread,Bakery,24,2.5,60.0,24.0
2026-01-07,R372172,Cooking Oil,Pantry,5,6.0,30.0,22.5
2026-01-07,R919245,Cooking Oil,Pantry,8,6.0,48.0,36.0
2026-01-07,R613532,Spices,Pantry,10,3.5,35.0,10.0
2026-01-07,R828797,Milk,Dairy,18,1.8,32.4,21.6
2026-01-07,R926944,Canned Soup,Canned Goods,2,2.2,4.4,3.6
2026-01-07,R231939,Soda,Beverages,24,3.0,72.0,24.0
2026-01-07,R900359,Spices,Pantry,3,3.5,10.5,3.0
2026-01-07,R888403,Pasta,Dry Goods,9,1.5,13.5,7.2
2026-01-07,R905858,Chips,Snacks,8,4.0,32.0,20.0
2026-01-07,R353161,Bread,Bakery,15,2.5,37.5,15.0
2026-01-07,R670133,Spices,Pantry,2,3.5,7.0,2.0
2026-01-07,R920087,Milk,Dairy,7,1.8,12.6,8.4
2026-01-07,R133511,Bread,Bakery,5,2.5,12.5,5.0
