RESTAURANT SALES REPORT,,,,,,,,,
La Bella Cucina,,,,,,,,,
Q1-Q2 2026,,,,,,,,,
,,,,,,,,,
Date,Order ID,Item Name,Category,Qty,Price,Amount,Cost,Waiter,Table
01/08/26,ORD-96236,French Fries,Sides,3,5,15,4.5,sarah,T2
01/08/26,ORD-77093,Beef Burger,Burgers,2,14,28.00,12.00,MARY,t3
08/01/2026,ORD-88181,Coffee,Drinks,2,4,8.00,2,,T1
2026-01-08,ORD-71918,Tiramisu,Desserts,3,8,24,9.00 EUR,Sarah,T2
2026/01/08,ORD-96476,Tiramisu,Desserts,3,8,24.00,9,john,T5
2026-01-08,ORD-86253,Soda,Drinks,1,3,3.00,0.5,sarah,
2026-01-08,ORD-67151,beef burger,Burgers,3,14,42,18,john,T1
08-01-2026,ORD-22404,Coffee,Drinks,2,4,8.0%,2.00,john,
08-01-2026,ORD-14313,Bruschetta,Appetizers,3,7,21,7.50,,T2
"Jan 08, 2026",ORD-54070,Soda,Drinks,1,3,3.00,0.50,none,t3
2026/01/08,ORD-97361,Pepperoni Pizza,Pizza,1,18,18.00,6,,T2
NULL,ORD-11127,Tiramisu,Desserts,3,8,24,9,sarah,T1
--,ORD-26406,French Fries,Sides,3,5,"15,00",€4.50,john,NULL
2026/01/08,ORD-99881,Tiramisu,Desserts,3,8,24,9,MARY,T1
08 Jan 2026,ORD-61033,Beef Burger,Burgers,3,14,₺42.00,18.00,sarah,none
"Jan 08, 2026",ORD-88566,  Beef Burger  ,Burgers,3,14,42,18.00,MARY,
08/01/26,ORD-10771,French Fries,Sides,1,5,5.00,1.5%,john,t3
08/01/26,ORD-19789,Bruschetta,Appetizers,1,7,7,2.50,sarah,
NA,ORD-63792,beef burger,Burgers,2,14,28,12.00,NONE,-
08 Jan 2026,ORD-34602,  Soda  ,Drinks,3,3,9,1.50,n/a,null
2026/01/08,ORD-62749,Soda,Drinks,1,3,3.00 USD,0.5%,,T1
2026/01/09,ORD-56127,Chicken Wings,Appetizers,2,10,20,8.00 USD,john,T1
09/01/26,ORD-99889,Tiramisu,Desserts,3,8,24,9.00 USD,Sarah,T1
09/01/26,ORD-31172,Caesar Salad,Salads,3,12,36,12.00,MARY,T1
01/09/2026,ORD-24821,Margherita Pizza,Pizza,3,15,45,15,,T1
09.01.2026,ORD-49571,Margherita Pizza,Pizza,3,15,45.00,--,Sarah,T5
09 Jan 2026,ORD-26825,french fries,Sides,1,5,5,1.5,sarah,T5
09 Jan 2026,ORD-97920,Bruschetta,Appetizers,3,7,"21,00",7.50,MARY,t3
09.01.2026,ORD-91145,French Fries,Sides,1,5,5,1.5,John,T1
09 Jan 2026,ORD-45078,Beef Burger,Burgers,2,14,28.00 USD,12.0%,Sarah,T5
01/09/2026,ORD-87323,Soda,Drinks,3,3,9,1.5,Sarah,nan
09.01.2026,ORD-11867,Bruschetta,Appetizers,2,7,14.0%,5.00,Sarah,T1
2026-01-09,ORD-30181,Coffee,Drinks,3,4,12,3,n/a,t3
01/09/2026,ORD-35648,Tiramisu,Desserts,3,8,24,9,NONE,t3
09/01/2026,ORD-13893,Margherita Pizza,Pizza,1,15,15,5,-,t3
09.01.2026,ORD-42882,  French Fries  ,Sides,1,5,5,1.50,john,T1
2026/01/09,ORD-47953,Coffee,Drinks,3,4,12.00 TRY,3,,T2
2026/01/09,ORD-47234,Tiramisu,Desserts,1,8,8,3.0%,none,t3
09.01.2026,ORD-65222,Margherita Pizza,Pizza,3,15,45,15.00,MARY,
2026/01/09,ORD-80270,Pepperoni Pizza,Pizza,1,18,18.00 TRY,6,MARY,NULL
2026-01-09,ORD-33740,French  Fries,Sides,1,5,5,1.50 EUR,MARY,T5
01/09/2026,ORD-66738,Beef Burger,Burgers,2,14,"28,00",12,MARY,T1
09-01-2026,ORD-48948,Caesar Salad,Salads,3,12,36,12,MARY,-
01/09/26,ORD-80768,Bruschetta,Appetizers,3,7,21.00,none,Sarah,
09-01-2026,ORD-19683,French Fries,Sides,3,5,15,4.5,Sarah,T2
09/01/26,ORD-84354,Soda,Drinks,2,3,6,"1,00",,NULL
2026/01/09,ORD-72737,Soda,Drinks,3,3,9,£1.50,,
09.01.2026,ORD-79987,Chicken Wings,Appetizers,3,10,30,12,--,T1
09.01.2026,ORD-42571,Soda,Drinks,2,3,6,1.0,MARY,t3
2026-01-09,ORD-90685,BRUSCHETTA,Appetizers,1,7,7,2.5,John,T5
"Jan 09, 2026",ORD-59249,Bruschetta,Appetizers,3,7,21,7.5,sarah,NA
09-01-2026,ORD-25860,Chicken Wings,Appetizers,2,10,20.00,8,Sarah,
09/01/26,ORD-72802,Coffee,Drinks,3,4,12,3,Sarah,NA
01/09/2026,ORD-12985,Margherita Pizza,Pizza,1,15,15,"5,00",NULL,T1
2026-01-09,ORD-29371,Beef Burger,Burgers,2,14,28.00,12,john,
2026-01-09,ORD-82469,Margherita Pizza,Pizza,3,15,45,15,,
2026-01-09,ORD-21145,Coffee,Drinks,2,4,8,2,N/A,t3
09/01/2026,ORD-88122,Pepperoni Pizza,Pizza,2,18,36,12.0%,john,T1
09.01.2026,ORD-59536,Caesar Salad,Salads,2,12,24,8,,
01/09/2026,ORD-78990,Tiramisu,Desserts,1,8,8,"3,00",john,NULL
2026/01/09,ORD-39805,Chicken Wings,Appetizers,3,10,30.00 USD,12.0%,,T1
01/09/26,ORD-16999,Coffee,Drinks,2,4,8,2,,T5
2026/01/09,ORD-25371,Beef Burger,Burgers,3,14,42,18,,NULL
09-01-2026,ORD-63485,Pepperoni Pizza,Pizza,3,18,54,18.00,John,t3
null,ORD-87024,Chicken Wings,Appetizers,1,10,10.00,€4.00,MARY,T1
09.01.2026,ORD-76095,Coffee,Drinks,1,4,4,1,sarah,T2
01/09/26,ORD-54651,Coffee,Drinks,2,4,8,2.00 TRY,MARY,T2
01/09/2026,ORD-83464,Coffee,Drinks,3,4,12,3,John,null
09/01/2026,ORD-41115,Soda,Drinks,2,3,6,1.0%,John,t3
09-01-2026,ORD-68931,French Fries,Sides,3,5,15,4.5,john,T5
01/09/2026,ORD-75515,French Fries,Sides,3,5,15,4.5,Sarah,T2
09/01/26,ORD-21485,Tiramisu,Desserts,3,8,24,9.00,john,
-,ORD-51082,Caesar Salad,Salads,3,12,36,12,john,T1
09 Jan 2026,ORD-19324,Caesar Salad,Salads,1,12,12,4,NONE,
01/09/26,ORD-40481,Soda,Drinks,3,3,NULL,1.5,NA,
09 Jan 2026,ORD-28043,Bruschetta,Appetizers,2,7,14,5.0,,
09-01-2026,ORD-59732,French Fries,Sides,1,5,"5,00",1.50,John,t3
2026/01/09,ORD-33051,Chicken Wings,Appetizers,1,10,10,4.0%,Sarah,T5
01/09/26,ORD-42144,CAESAR SALAD,Salads,1,12,12,4.00,john,T2
09 Jan 2026,ORD-81118,Pepperoni Pizza,Pizza,2,18,36,12.00 TRY,MARY,
N/A,ORD-86473,Coffee ,Drinks,2,4,8,2,Sarah,t3
09/01/2026,ORD-90882,Tiramisu,Desserts,1,8,8,3.00,sarah,
09.01.2026,ORD-25928,Caesar Salad,Salads,2,12,24,8.00 EUR,john,t3
09.01.2026,ORD-23321,French Fries,Sides,3,5,15,4.5,,t3
09.01.2026,ORD-72021,Caesar Salad,Salads,1,12,12.00,4,,T2
09/01/2026,ORD-54409,Chicken Wings,Appetizers,3,10,30,12.00 TRY,john,T2
2026/01/09,ORD-56979,Coffee,Drinks,1,4,4,1,,
09/01/2026,ORD-51693,Soda,Drinks,1,3,"3,00","0,50",,T1
01/09/26,ORD-41568,Soda,Drinks,2,3,6.00,1.0%,,T5
2026-01-09,ORD-10178,Soda,Drinks,1,3,3,0.5,john,N/A
09.01.2026,ORD-78326,Tiramisu,Desserts,3,8,24,9,John,
2026-01-09,ORD-66499,Coffee,Drinks,1,4,4.00,1,,
,ORD-58937,Pepperoni Pizza,Pizza,3,18,54,"18,00",NONE,
NONE,ORD-65412,Chicken Wings,Appetizers,1,10,"10,00",4,John,T1
09-01-2026,ORD-99748,MARGHERITA PIZZA,Pizza,1,15,15.00,5.00,john,T1
2026-01-09,ORD-46391,Pepperoni Pizza,Pizza,1,18,18,6,john,t3
09 Jan 2026,ORD-67067,Bruschetta,Appetizers,2,7,14,5.0,MARY,
2026-01-09,ORD-86145,Pepperoni Pizza,Pizza,1,18,18,6.00 TRY,sarah,T2
01/09/26,ORD-87403,Beef Burger,Burgers,1,14,14,6.0%,Sarah,T5
none,ORD-24325,Margherita Pizza,Pizza,3,15,45,15,n/a,n/a
n/a,ORD-15161,Caesar Salad,Salads,1,12,12,"4,00",John,none
2026-01-09,ORD-15121,Soda,Drinks,1,3,3.00,0.5,sarah,T5
"Jan 09, 2026",ORD-85993,Pepperoni Pizza,Pizza,2,18,36,12,MARY,
2026/01/09,ORD-28944,Coffee,Drinks,3,4,12,3.0%,NONE,T2
"Jan 09, 2026",ORD-83790,MARGHERITA PIZZA,Pizza,2,15,n/a,10,John,T2
09/01/26,ORD-74313,Pepperoni Pizza,Pizza,2,18,36,"12,00",none,T2
01/09/26,ORD-39498,Margherita Pizza,Pizza,3,15,45,"15,00",John,T5
"Jan 09, 2026",ORD-16040,Soda,Drinks,1,3,"3,00",0.50,N/A,
10-01-2026,ORD-84011,Bruschetta,Appetizers,3,7,21,7.5,sarah,-
10/01/26,ORD-92351,Margherita Pizza,Pizza,1,15,15,5,John,nan
2026/01/10,ORD-87332,Bruschetta,Appetizers,2,7,14,"5,00",-,T2
10-01-2026,ORD-36288,COFFEE,Drinks,1,4,₺4.00,"1,00",john,
"Jan 10, 2026",ORD-90791,French Fries,Sides,1,5,£5.00,1.5,john,-
10.01.2026,ORD-74924,Bruschetta,Appetizers,2,7,14,5.0,MARY,T5
10-01-2026,ORD-82736,Bruschetta,Appetizers,1,7,7.00,"2,50",sarah,
10 Jan 2026,ORD-89341,Coffee,Drinks,1,4,4,1,John,T2
01/10/2026,ORD-57614,Margherita Pizza,Pizza,3,15,"45,00",15,MARY,nan
2026-01-10,ORD-43099,Pepperoni Pizza,Pizza,3,18,54,18,--,
2026-01-10,ORD-63057,Beef Burger,Burgers,2,14,28,12,Sarah,T5
NULL,ORD-72775,Chicken Wings,Appetizers,1,10,10.00,4.00,Sarah,T1
10/01/2026,ORD-13763,Coffee,Drinks,2,4,8.00 USD,2,John,T2
2026/01/10,ORD-53735,Caesar Salad,Salads,3,12,36,12,sarah,T5
10/01/26,ORD-38223,Beef Burger,Burgers,3,14,42.00,"18,00",John,T1
"Jan 10, 2026",ORD-23032,Tiramisu,Desserts,2,8,16,6,MARY,t3
10/01/26,ORD-50955,Caesar Salad,Salads,3,12,36,₺12.00,,
01/10/26,ORD-99381,Beef Burger,Burgers,1,14,14,6.00,john,T2
10/01/2026,ORD-44233,Soda,Drinks,3,3,€9.00,1.5,Sarah,T2
01/10/2026,ORD-48065,Soda,Drinks,3,3,9,1.5,john,
01/10/2026,ORD-15298,Chicken Wings,Appetizers,2,10,£20.00,8,,T5
10.01.2026,ORD-34347,Beef Burger,Burgers,2,14,28,12,MARY,t3
01/10/2026,ORD-97623,tiramisu,Desserts,3,8,24,9,john,NA
2026/01/10,ORD-40099,Margherita Pizza,Pizza,1,15,15,5,MARY,nan
10 Jan 2026,ORD-94475,Coffee,Drinks,1,4,4.00,1.00,sarah,t3
10/01/2026,ORD-73060,Caesar Salad,Salads,1,12,12,4,NA,T2
01/10/2026,ORD-41242,Coffee,Drinks,1,4,n/a,1,john,T1
10/01/26,ORD-91058,Bruschetta,Appetizers,3,7,21,7.5,MARY,T2
10 Jan 2026,ORD-47325,FRENCH FRIES,Sides,3,5,15.00,4.5,NONE,T1
2026-01-10,ORD-29580,  Tiramisu  ,Desserts,3,8,24,9,sarah,T5
2026-01-10,ORD-76808,Soda,Drinks,2,3,"6,00",1.0,Sarah,t3
2026/01/10,ORD-28119,beef burger,Burgers,1,14,14,6.0%,,
10/01/2026,ORD-80254,Beef Burger,Burgers,2,14,28,12,John,
10/01/2026,ORD-85586,Caesar Salad,Salads,1,12,12,4,MARY,t3
2026-01-10,ORD-11950,Margherita Pizza,Pizza,2,15,30,10.00,sarah,T1
01/10/26,ORD-13641,Tiramisu,Desserts,3,8,24,9,Sarah,NONE
10/01/26,ORD-53701,Chicken Wings,Appetizers,1,10,NA,4,sarah,T5
2026-01-10,ORD-83772,margherita pizza,Pizza,3,15,45.00,15,MARY,T1
NA,ORD-54235,Coffee,Drinks,1,4,4,1,MARY,
"Jan 10, 2026",ORD-68244,Bruschetta,Appetizers,1,7,7.00,2.5,Sarah,
"Jan 10, 2026",ORD-26383,Chicken Wings,Appetizers,1,10,10,4,sarah,
2026/01/10,ORD-69642,Pepperoni Pizza,Pizza,3,18,54,18,John,T2
10/01/26,ORD-97173,Bruschetta,Appetizers,1,7,7.0%,N/A,john,T2
"Jan 10, 2026",ORD-93879,Bruschetta,Appetizers,3,7,21,7.5,MARY,T2
10.01.2026,ORD-64712,French Fries,Sides,3,5,$15.00,4.5,Sarah,T2
"Jan 10, 2026",ORD-67461,Pepperoni Pizza,Pizza,2,18,36.00,12,john,T2
01/10/2026,ORD-67596,Tiramisu,Desserts,3,8,24,9,,T1
"Jan 10, 2026",ORD-31175,Beef Burger,Burgers,1,14,14,--,Sarah,null
10/01/26,ORD-94647,Tiramisu,Desserts,3,8,24,9,John,t3
"Jan 10, 2026",ORD-97883,SODA,Drinks,3,3,9,1.5,John,t3
01/10/2026,ORD-47086,Margherita Pizza,Pizza,3,15,45.00,15.00,John,t3
01/10/2026,ORD-83985,Margherita Pizza,Pizza,1,15,15,5.00 TRY,NULL,nan
10/01/2026,ORD-12262,Soda,Drinks,1,3,3,0.5,Sarah,
10 Jan 2026,ORD-89477,Pepperoni Pizza,Pizza,3,18,54,18.00 EUR,john,T2
2026-01-10,ORD-16182,Beef Burger,Burgers,1,14,14,"6,00",,T2
2026-01-10,ORD-95811,Soda,Drinks,1,3,3.00,0.5,john,T2
01/10/26,ORD-66496,Chicken Wings,Appetizers,2,10,20,8,,T2
10 Jan 2026,ORD-71370,Chicken Wings,Appetizers,1,10,10,4.00,MARY,T2
10.01.2026,ORD-62329,Tiramisu,Desserts,2,8,16,6.00,,-
01/10/26,ORD-91309,Soda,Drinks,2,3,6,1.0,john,t3
10 Jan 2026,ORD-65545,Chicken Wings,Appetizers,3,10,30,12,none,T2
10.01.2026,ORD-53181,Margherita Pizza,Pizza,1,15,15,5,,
"Jan 10, 2026",ORD-56181,PEPPERONI PIZZA,Pizza,3,18,54,18,,T1
2026/01/10,ORD-74301,Bruschetta,Appetizers,3,7,21.0%,7.5,sarah,T5
"Jan 10, 2026",ORD-80155,Tiramisu ,Desserts,2,8,16,6,sarah,T1
10 Jan 2026,ORD-20903,Beef Burger,Burgers,1,14,14,6,sarah,t3
01/10/2026,ORD-62457,Bruschetta,Appetizers,2,7,$14.00,5.0,sarah,T2
10-01-2026,ORD-50513,Margherita Pizza,Pizza,3,15,45,15,sarah,T1
10 Jan 2026,ORD-12434,Chicken Wings,Appetizers,2,10,20,8,Sarah,T2
10-01-2026,ORD-34355,Soda,Drinks,2,3,€6.00,1.0,,NULL
10-01-2026,ORD-34531,Beef Burger,Burgers,1,14,"14,00",6,,T1
10/01/2026,ORD-99038,Caesar Salad,Salads,2,12,24,8,sarah,t3
10 Jan 2026,ORD-46015,Pepperoni Pizza,Pizza,3,18,₺54.00,18,john,NULL
10/01/2026,ORD-25685,Pepperoni Pizza,Pizza,1,18,18,6,john,t3
11/01/2026,ORD-39743,Bruschetta,Appetizers,1,7,7.00,2.5,sarah,T1
11/01/26,ORD-57784,Bruschetta,Appetizers,3,7,21.00,7.5,MARY,T2
01/11/26,ORD-46022,Bruschetta,Appetizers,1,7,7,"2,50",MARY,
01/11/2026,ORD-75291,Coffee,Drinks,3,4,12,3,john,T2
11/01/26,ORD-65391,Beef Burger,Burgers,1,14,14,6.0%,john,none
"Jan 11, 2026",ORD-93774,Beef Burger,Burgers,2,14,28.00,£12.00,sarah,
01/11/26,ORD-95767,Tiramisu,Desserts,2,8,16,6,john,
2026/01/11,ORD-53281,  Caesar Salad  ,Salads,3,12,36.00 USD,12,john,t3
"Jan 11, 2026",ORD-17965,Bruschetta,Appetizers,2,7,14,5.0,,T2
11/01/26,ORD-37422,Bruschetta,Appetizers,2,7,14.0%,5.0,MARY,T5
01/11/26,ORD-36432,French  Fries,Sides,3,5,"15,00",4.5,NONE,T5
2026/01/11,ORD-19914,French Fries,Sides,3,5,15,"4,50",-,T1
"Jan 11, 2026",ORD-53135,Coffee,Drinks,2,4,8,2,NA,t3
01/11/26,ORD-32826,Bruschetta,Appetizers,3,7,21.0%,7.5%,MARY,T1
01/11/2026,ORD-12415,Tiramisu,Desserts,3,8,24,9,john,
11/01/26,ORD-46322,Pepperoni Pizza,Pizza,1,18,18.0%,6,,t3
"Jan 11, 2026",ORD-79396,Soda,Drinks,2,3,6,1.00,,T5
11 Jan 2026,ORD-33866,Caesar Salad,Salads,2,12,24,8.00 EUR,John,t3
"Jan 11, 2026",ORD-84388,Bruschetta,Appetizers,1,7,7,2.5,,T2
11/01/26,ORD-53571,Pepperoni Pizza,Pizza,3,18,54,18,john,
,ORD-89075,Margherita Pizza,Pizza,2,15,30,NA,,T5
01/11/26,ORD-92256,Caesar Salad,Salads,1,12,12.0%,4,MARY,T1
11-01-2026,ORD-45862,French Fries,Sides,2,5,"10,00",3.00,John,n/a
11/01/2026,ORD-13619,Pepperoni Pizza,Pizza,3,18,54,NONE,MARY,null
2026-01-11,ORD-97026,Margherita Pizza,Pizza,2,15,30,10,NA,T1
11.01.2026,ORD-30812,Coffee,Drinks,2,4,8,2,john,T2
01/11/26,ORD-36866,Soda,Drinks,2,3,6,1.0,john,nan
11/01/26,ORD-92413,Bruschetta,Appetizers,2,7,14,5.0,MARY,T5
11/01/26,ORD-81642,French Fries,Sides,2,5,10.00,3.0,Sarah,t3
01/11/2026,ORD-98201,beef burger,Burgers,3,14,42,18,sarah,t3
11/01/26,ORD-80012,Chicken Wings,Appetizers,3,10,null,12.00,John,t3
01/11/26,ORD-27530,Chicken Wings,Appetizers,2,10,--,₺8.00,john,
11 Jan 2026,ORD-55455,Beef Burger,Burgers,2,14,€28.00,12,,T1
11.01.2026,ORD-62150,Bruschetta,Appetizers,1,7,£7.00,2.5,John,T2
11/01/26,ORD-82265,Beef Burger,Burgers,1,14,14,$6.00,Sarah,t3
11 Jan 2026,ORD-19358,Caesar Salad,Salads,3,12,36,12.00,NULL,T5
11/01/26,ORD-88029,Margherita Pizza,Pizza,1,15,15,5,N/A,
2026-01-11,ORD-76806,Coffee,Drinks,1,4,4,1,John,T5
01/11/26,ORD-87284,Soda,Drinks,1,3,3,0.5,john,
2026-01-11,ORD-62106,Pepperoni Pizza,Pizza,3,18,54,18.00 USD,n/a,nan
2026-01-11,ORD-94673,Chicken Wings,Appetizers,2,10,20,8,Sarah,nan
11.01.2026,ORD-14560,Caesar Salad,Salads,3,12,36,12,Sarah,n/a
11/01/2026,ORD-78535,  Coffee  ,Drinks,2,4,8,€2.00,sarah,
NONE,ORD-84528,Margherita Pizza,Pizza,2,15,30,10.00 EUR,John,NONE
NONE,ORD-59595,Bruschetta,Appetizers,3,7,21.00,7.5,sarah,T2
11 Jan 2026,ORD-46048,Bruschetta,Appetizers,3,7,21,7.5,NONE,
11/01/2026,ORD-98124,Bruschetta,Appetizers,1,7,7,2.50,John,T2
01/11/26,ORD-79446,Tiramisu,Desserts,2,8,16.00,6.00 TRY,john,n/a
11 Jan 2026,ORD-25727,Beef Burger,Burgers,3,14,42.00,18,,T5
11-01-2026,ORD-27328,Soda,Drinks,1,3,3,0.5,MARY,-
11/01/26,ORD-55784,Pepperoni  Pizza,Pizza,3,18,54,18,,T5
2026/01/11,ORD-49418,Pepperoni Pizza,Pizza,3,18,54.00 TRY,NULL,Sarah,t3
11/01/2026,ORD-76569,Tiramisu,Desserts,2,8,16,6,Sarah,
"Jan 11, 2026",ORD-88288,Chicken Wings,Appetizers,3,10,30,12.0%,sarah,T5
01/11/2026,ORD-16970,French Fries,Sides,3,5,15,4.5,Sarah,-
"Jan 11, 2026",ORD-44788,Beef Burger,Burgers,3,14,42.00,18,,
11/01/26,ORD-62384,Caesar Salad,Salads,1,12,12,4.00,--,T5
2026/01/11,ORD-55592,Beef Burger,Burgers,1,14,14,"6,00",,none
11.01.2026,ORD-38365,Margherita Pizza,Pizza,1,15,15,5,none,T5
11-01-2026,ORD-55245,Chicken Wings,Appetizers,1,10,10,4.0%,,t3
11-01-2026,ORD-49878,Bruschetta,Appetizers,2,7,14,5.00,john,T1
01/11/26,ORD-15828,Coffee,Drinks,1,4,4.00,1,john,t3
11 Jan 2026,ORD-61178,Tiramisu,Desserts,1,8,₺8.00,3,John,
11-01-2026,ORD-31055,Beef Burger,Burgers,3,14,42,18,john,
11/01/26,ORD-15473,Chicken Wings,Appetizers,3,10,30,12,Sarah,
2026-01-11,ORD-72672,Bruschetta,Appetizers,3,7,21,7.5,sarah,T5
01/11/2026,ORD-94397,Coffee,Drinks,2,4,8,2,MARY,T2
11/01/2026,ORD-50448,Caesar Salad,Salads,1,12,12.00,"4,00",MARY,T5
2026-01-11,ORD-69172,Bruschetta ,Appetizers,2,7,14,5.0,sarah,T5
11-01-2026,ORD-57793,Bruschetta,Appetizers,1,7,7,2.5,MARY,t3
01/11/2026,ORD-94853,Coffee,Drinks,3,4,12.0%,3.00 USD,john,T2
11-01-2026,ORD-66982,Caesar Salad,Salads,1,12,12,4,sarah,T5
11/01/26,ORD-97372,coffee,Drinks,3,4,12,3,MARY,T1
11.01.2026,ORD-60532,French Fries,Sides,2,5,10,3.0,N/A,T1
2026-01-11,ORD-65650,Coffee,Drinks,3,4,12.00,$3.00,,T5
2026-01-11,ORD-17604,Chicken Wings,Appetizers,1,10,10,4,,
11-01-2026,ORD-46298,Chicken Wings,Appetizers,3,10,30.00,"12,00",,NULL
01/11/26,ORD-55504,Chicken Wings,Appetizers,1,10,10,4,sarah,T5
2026-01-11,ORD-90162,Caesar Salad,Salads,3,12,36.0%,12.00,none,T1
01/11/2026,ORD-61155,Bruschetta ,Appetizers,2,7,14,5.0,Sarah,T5
01/11/2026,ORD-69472,Pepperoni Pizza,Pizza,3,18,54,$18.00,John,T5
11/01/2026,ORD-65844,Chicken Wings,Appetizers,2,10,20.0%,8,N/A,T1
11/01/26,ORD-82997,Bruschetta,Appetizers,2,7,14,5.0,MARY,
"Jan 11, 2026",ORD-16595,TIRAMISU,Desserts,3,8,24.0%,9,Sarah,t3
11/01/26,ORD-38063,Chicken Wings,Appetizers,3,10,30.00 USD,12,John,T2
01/11/26,ORD-23968,Caesar Salad,Salads,1,12,12,4,Sarah,T1
"Jan 11, 2026",ORD-28769,Chicken Wings,Appetizers,1,10,10,4,MARY,t3
"Jan 11, 2026",ORD-87724,Chicken Wings,Appetizers,3,10,30,12,,
11/01/2026,ORD-27033,Margherita Pizza,Pizza,3,15,45.00,15.0%,Sarah,
01/11/26,ORD-21008,Pepperoni Pizza,Pizza,2,18,36.00,NULL,John,T1
"Jan 11, 2026",ORD-15682,Margherita Pizza,Pizza,3,15,45,15.00,,T1
2026-01-11,ORD-61878,Margherita Pizza,Pizza,2,15,$30.00,10,,T5
01/11/26,ORD-53970,Tiramisu,Desserts,2,8,16,6.0%,john,T2
01/11/26,ORD-10358,Soda,Drinks,2,3,6,"1,00",MARY,t3
11/01/26,ORD-38744,Soda,Drinks,2,3,6,1.0,John,
11.01.2026,ORD-24488,Pepperoni Pizza ,Pizza,1,18,18.00,6.00,John,T2
2026-01-11,ORD-43286,Chicken Wings,Appetizers,2,10,20.00,8.00,,T5
"Jan 12, 2026",ORD-89756,Beef Burger,Burgers,1,14,14.00,6.00,,t3
12 Jan 2026,ORD-80062,Beef Burger,Burgers,3,14,42,18,nan,T5
12.01.2026,ORD-68735,Margherita Pizza,Pizza,2,15,30,10,MARY,
01/12/2026,ORD-18315,French Fries,Sides,3,5,15,4.5,,T5
none,ORD-98604,Soda,Drinks,3,3,$9.00,1.50 USD,sarah,T2
01/12/26,ORD-98483,Soda,Drinks,1,3,3.00,0.5,Sarah,T1
12/01/2026,ORD-48738,Chicken Wings,Appetizers,1,10,10.00 EUR,4,,nan
12/01/2026,ORD-41130,  Soda  ,Drinks,1,3,3,0.5,--,T1
12.01.2026,ORD-41141,Margherita Pizza,Pizza,2,15,30,N/A,john,T1
"Jan 12, 2026",ORD-25652,Margherita Pizza,Pizza,2,15,30.00,€10.00,sarah,NONE
"Jan 12, 2026",ORD-54867,Beef Burger,Burgers,2,14,28,12.00,John,T1
12-01-2026,ORD-90663,Bruschetta,Appetizers,3,7,21.00 TRY,"7,50",,--
12-01-2026,ORD-45367,Caesar Salad,Salads,3,12,36,12,john,
12.01.2026,ORD-16886,Margherita Pizza,Pizza,3,15,45.00,15,John,t3
12/01/2026,ORD-27731,  French Fries  ,Sides,1,5,5,1.5,sarah,T1
"Jan 12, 2026",ORD-43142,Coffee,Drinks,2,4,8,2.0%,,T1
12-01-2026,ORD-35546,Pepperoni Pizza,Pizza,2,18,36.00,₺12.00,sarah,NA
01/12/2026,ORD-13452,Margherita Pizza,Pizza,1,15,15,5.00,sarah,t3
01/12/26,ORD-54696,Chicken  Wings,Appetizers,1,10,10,4,null,T2
12.01.2026,ORD-87912,Soda,Drinks,3,3,9,1.5,Sarah,T1
01/12/2026,ORD-37908,Caesar Salad,Salads,1,12,12,4,sarah,t3
12-01-2026,ORD-70590,Pepperoni Pizza,Pizza,2,18,36,--,MARY,T1
12 Jan 2026,ORD-85927,French Fries,Sides,1,5,5,1.5,john,
01/12/26,ORD-87250,Pepperoni Pizza,Pizza,2,18,36,£12.00,john,T2
12/01/2026,ORD-69950,Caesar Salad,Salads,1,12,12,4,n/a,t3
01/12/26,ORD-19160,Soda,Drinks,1,3,3,0.5,MARY,NA
2026/01/12,ORD-33896,Soda,Drinks,1,3,3,£0.50,john,T5
12/01/26,ORD-71103,Bruschetta,Appetizers,3,7,21,7.50,John,-
01/12/26,ORD-28344,Pepperoni Pizza,Pizza,1,18,18,6,john,T2
2026-01-12,ORD-70569,Bruschetta,Appetizers,2,7,14,5.0,sarah,T1
12 Jan 2026,ORD-64733,French Fries,Sides,3,5,15,4.5%,Sarah,T5
2026/01/12,ORD-23885,Coffee,Drinks,1,4,4.00,1,MARY,NA
12 Jan 2026,ORD-42954,Margherita Pizza,Pizza,3,15,45.0%,15,MARY,t3
12/01/2026,ORD-65641,Coffee,Drinks,2,4,8.0%,NULL,John,T5
12 Jan 2026,ORD-99169,Beef Burger ,Burgers,2,14,28,12,,T2
12.01.2026,ORD-69699,Coffee,Drinks,1,4,4,1,sarah,T5
12 Jan 2026,ORD-42681,French Fries,Sides,3,5,15,4.5,,nan
01/12/26,ORD-62777,Margherita Pizza,Pizza,3,15,45.0%,15.00,,t3
12/01/2026,ORD-50159,Bruschetta,Appetizers,3,7,21,7.5,John,T5
12.01.2026,ORD-72747,Caesar Salad,Salads,2,12,24,8.0%,sarah,t3
12.01.2026,ORD-52694,CHICKEN WINGS,Appetizers,1,10,"10,00",4,John,T1
12/01/26,ORD-90708,Soda,Drinks,1,3,3.0%,0.5,john,T1
01/13/2026,ORD-46513,Coffee,Drinks,1,4,4,1,john,t3
13/01/26,ORD-76873,Chicken Wings,Appetizers,3,10,30,12.00,n/a,
01/13/26,ORD-45741,Bruschetta,Appetizers,3,7,21.00,7.5,john,
13/01/2026,ORD-13289,Soda,Drinks,2,3,6,1.0,MARY,nan
01/13/26,ORD-25703,Caesar Salad,Salads,1,12,12,4,N/A,t3
13 Jan 2026,ORD-73999,Beef Burger,Burgers,3,14,42,null,sarah,NONE
